lead:deal_name,contact:name,contact:email,company:name
QA_DYN_0488001,Park Aram,qa.dyn.inst.0488001.479032@yopmail.com,NAVER
QA_DYN_0488002,Jung Jiho,qa.dyn.inst.0488002.585937@yopmail.com,POSCO Holdings
QA_DYN_0488003,Yoon Eunseo,qa.dyn.inst.0488003.851528@yopmail.com,LG Electronics
QA_DYN_0488004,Lee Sora,qa.dyn.inst.0488004.158017@yopmail.com,NAVER
QA_DYN_0488005,Cho Hyunwoo,qa.dyn.inst.0488005.930964@yopmail.com,POSCO Holdings
QA_DYN_0488006,Kang Minsoo,qa.dyn.inst.0488006.983990@yopmail.com,LG Electronics
QA_DYN_0488007,Kim Haneul,qa.dyn.inst.0488007.112586@yopmail.com,NAVER
QA_DYN_0488008,Choi Seoyeon,qa.dyn.inst.0488008.355826@yopmail.com,POSCO Holdings
QA_DYN_0488009,Lim Doyun,qa.dyn.inst.0488009.648927@yopmail.com,LG Electronics
QA_DYN_0488010,Han Aram,qa.dyn.inst.0488010.338059@yopmail.com,NAVER
QA_DYN_0488011,Park Hyunwoo,qa.dyn.inst.0488011.640205@yopmail.com,POSCO Holdings
QA_DYN_0488012,Jung Minsoo,qa.dyn.inst.0488012.457645@yopmail.com,LG Electronics
QA_DYN_0488013,Yoon Jiyoon,qa.dyn.inst.0488013.935721@yopmail.com,NAVER
QA_DYN_0488014,Lee Aram,qa.dyn.inst.0488014.209735@yopmail.com,POSCO Holdings
QA_DYN_0488015,Cho Doyun,qa.dyn.inst.0488015.750222@yopmail.com,LG Electronics
QA_DYN_0488016,Kang Haneul,qa.dyn.inst.0488016.277451@yopmail.com,NAVER
QA_DYN_0488017,Kim Seoyeon,qa.dyn.inst.0488017.152548@yopmail.com,POSCO Holdings
QA_DYN_0488018,Choi Jiho,qa.dyn.inst.0488018.345363@yopmail.com,LG Electronics
QA_DYN_0488019,Lim Eunseo,qa.dyn.inst.0488019.923172@yopmail.com,NAVER
QA_DYN_0488020,Han Sora,qa.dyn.inst.0488020.773371@yopmail.com,POSCO Holdings
QA_DYN_0488021,Park Minsoo,qa.dyn.inst.0488021.609006@yopmail.com,LG Electronics
QA_DYN_0488022,Jung Haneul,qa.dyn.inst.0488022.671545@yopmail.com,NAVER
QA_DYN_0488023,Yoon Seoyeon,qa.dyn.inst.0488023.226663@yopmail.com,POSCO Holdings
QA_DYN_0488024,Lee Jiho,qa.dyn.inst.0488024.131378@yopmail.com,LG Electronics
QA_DYN_0488025,Cho Eunseo,qa.dyn.inst.0488025.612679@yopmail.com,NAVER
QA_DYN_0488026,Kang Sora,qa.dyn.inst.0488026.637275@yopmail.com,POSCO Holdings
QA_DYN_0488027,Kim Hyunwoo,qa.dyn.inst.0488027.266924@yopmail.com,LG Electronics
QA_DYN_0488028,Choi Minsoo,qa.dyn.inst.0488028.237091@yopmail.com,NAVER
QA_DYN_0488029,Lim Jiyoon,qa.dyn.inst.0488029.381977@yopmail.com,POSCO Holdings
QA_DYN_0488030,Han Doyun,qa.dyn.inst.0488030.908975@yopmail.com,LG Electronics
QA_DYN_0488031,Park Aram,qa.dyn.inst.0488031.167499@yopmail.com,NAVER
QA_DYN_0488032,Jung Jiho,qa.dyn.inst.0488032.472772@yopmail.com,POSCO Holdings
QA_DYN_0488033,Yoon Eunseo,qa.dyn.inst.0488033.672066@yopmail.com,LG Electronics
QA_DYN_0488034,Lee Sora,qa.dyn.inst.0488034.326077@yopmail.com,NAVER
QA_DYN_0488035,Cho Hyunwoo,qa.dyn.inst.0488035.376705@yopmail.com,POSCO Holdings
QA_DYN_0488036,Kang Minsoo,qa.dyn.inst.0488036.770723@yopmail.com,LG Electronics
QA_DYN_0488037,Kim Haneul,qa.dyn.inst.0488037.358253@yopmail.com,NAVER
QA_DYN_0488038,Choi Seoyeon,qa.dyn.inst.0488038.177767@yopmail.com,POSCO Holdings
QA_DYN_0488039,Lim Doyun,qa.dyn.inst.0488039.363386@yopmail.com,LG Electronics
QA_DYN_0488040,Han Aram,qa.dyn.inst.0488040.920535@yopmail.com,NAVER
QA_DYN_0488041,Park Hyunwoo,qa.dyn.inst.0488041.437792@yopmail.com,POSCO Holdings
QA_DYN_0488042,Jung Minsoo,qa.dyn.inst.0488042.128911@yopmail.com,LG Electronics
QA_DYN_0488043,Yoon Jiyoon,qa.dyn.inst.0488043.249560@yopmail.com,NAVER
