lead:deal_name,contact:name,contact:email,company:name
QA_DYN_40001,Kim Minsoo,qa.dyn.inst.40001.136889@yopmail.com,삼성전자(주)
QA_DYN_40002,Lee Jiyoon,qa.dyn.inst.40002.944714@yopmail.com,LG전자(주)
QA_DYN_40003,Park Hyunwoo,qa.dyn.inst.40003.387948@yopmail.com,SK하이닉스(주)
QA_DYN_40004,Choi Aram,qa.dyn.inst.40004.585057@yopmail.com,현대자동차(주)
QA_DYN_40005,Jung Sora,qa.dyn.inst.40005.656982@yopmail.com,롯데케미칼(주)
QA_DYN_40006,Kim Minsoo,qa.dyn.inst.40006.577072@yopmail.com,삼성전자(주)
QA_DYN_40007,Wěi Wáng,qa.dyn.inst.40007.569302@yopmail.com,카카오(주)
QA_DYN_40008,Han Yerin,qa.dyn.inst.40008.596444@yopmail.com,네이버(주)
QA_DYN_40009,No Company User,qa.dyn.inst.40009.105071@yopmail.com,LG전자(주)
QA_DYN_40010,Lim Doyeon,qa.dyn.inst.40010.125273@yopmail.com,포스코홀딩스(주)
QA_DYN_40011,Kim Minsoo,qa.dyn.inst.40011.366513@yopmail.com,삼성전자(주)
QA_DYN_40012,Lee Jiyoon,qa.dyn.inst.40012.875450@yopmail.com,LG전자(주)
QA_DYN_40013,Park Hyunwoo,qa.dyn.inst.40013.997321@yopmail.com,SK하이닉스(주)
QA_DYN_40014,Choi Aram,qa.dyn.inst.40014.426076@yopmail.com,현대자동차(주)
QA_DYN_40015,Jung Sora,qa.dyn.inst.40015.735720@yopmail.com,롯데케미칼(주)
QA_DYN_40016,Kim Minsoo,qa.dyn.inst.40016.729643@yopmail.com,삼성전자(주)
QA_DYN_40017,Wěi Wáng,qa.dyn.inst.40017.985386@yopmail.com,카카오(주)
QA_DYN_40018,Han Yerin,qa.dyn.inst.40018.170336@yopmail.com,네이버(주)
QA_DYN_40019,No Company User,qa.dyn.inst.40019.838920@yopmail.com,LG전자(주)
QA_DYN_40020,Lim Doyeon,qa.dyn.inst.40020.577729@yopmail.com,포스코홀딩스(주)
QA_DYN_40021,Kim Minsoo,qa.dyn.inst.40021.587207@yopmail.com,삼성전자(주)
QA_DYN_40022,Lee Jiyoon,qa.dyn.inst.40022.257008@yopmail.com,LG전자(주)
QA_DYN_40023,Park Hyunwoo,qa.dyn.inst.40023.661954@yopmail.com,SK하이닉스(주)
QA_DYN_40024,Choi Aram,qa.dyn.inst.40024.178854@yopmail.com,현대자동차(주)
QA_DYN_40025,Jung Sora,qa.dyn.inst.40025.648616@yopmail.com,롯데케미칼(주)
QA_DYN_40026,Kim Minsoo,qa.dyn.inst.40026.320998@yopmail.com,삼성전자(주)
QA_DYN_40027,Wěi Wáng,qa.dyn.inst.40027.538515@yopmail.com,카카오(주)
QA_DYN_40028,Han Yerin,qa.dyn.inst.40028.717428@yopmail.com,네이버(주)
QA_DYN_40029,No Company User,qa.dyn.inst.40029.831579@yopmail.com,LG전자(주)
QA_DYN_40030,Lim Doyeon,qa.dyn.inst.40030.573584@yopmail.com,포스코홀딩스(주)
QA_DYN_40031,Kim Minsoo,qa.dyn.inst.40031.776219@yopmail.com,삼성전자(주)
QA_DYN_40032,Lee Jiyoon,qa.dyn.inst.40032.911138@yopmail.com,LG전자(주)
QA_DYN_40033,Park Hyunwoo,qa.dyn.inst.40033.811135@yopmail.com,SK하이닉스(주)
QA_DYN_40034,Choi Aram,qa.dyn.inst.40034.321253@yopmail.com,현대자동차(주)
QA_DYN_40035,Jung Sora,qa.dyn.inst.40035.320768@yopmail.com,롯데케미칼(주)
QA_DYN_40036,Kim Minsoo,qa.dyn.inst.40036.361904@yopmail.com,삼성전자(주)
QA_DYN_40037,Wěi Wáng,qa.dyn.inst.40037.778631@yopmail.com,카카오(주)
QA_DYN_40038,Han Yerin,qa.dyn.inst.40038.171703@yopmail.com,네이버(주)
QA_DYN_40039,No Company User,qa.dyn.inst.40039.731512@yopmail.com,LG전자(주)
QA_DYN_40040,Lim Doyeon,qa.dyn.inst.40040.420673@yopmail.com,포스코홀딩스(주)
QA_DYN_40041,Kim Minsoo,qa.dyn.inst.40041.900343@yopmail.com,삼성전자(주)
QA_DYN_40042,Lee Jiyoon,qa.dyn.inst.40042.216229@yopmail.com,LG전자(주)
QA_DYN_40043,Park Hyunwoo,qa.dyn.inst.40043.863482@yopmail.com,SK하이닉스(주)
QA_DYN_40044,Choi Aram,qa.dyn.inst.40044.518305@yopmail.com,현대자동차(주)
QA_DYN_40045,Jung Sora,qa.dyn.inst.40045.888942@yopmail.com,롯데케미칼(주)
QA_DYN_40046,Kim Minsoo,qa.dyn.inst.40046.356992@yopmail.com,삼성전자(주)
QA_DYN_40047,Wěi Wáng,qa.dyn.inst.40047.238605@yopmail.com,카카오(주)
QA_DYN_40048,Han Yerin,qa.dyn.inst.40048.158265@yopmail.com,네이버(주)
QA_DYN_40049,No Company User,qa.dyn.inst.40049.310645@yopmail.com,LG전자(주)
QA_DYN_40050,Lim Doyeon,qa.dyn.inst.40050.851504@yopmail.com,포스코홀딩스(주)
QA_DYN_40051,Kim Minsoo,qa.dyn.inst.40051.662885@yopmail.com,삼성전자(주)
QA_DYN_40052,Lee Jiyoon,qa.dyn.inst.40052.577861@yopmail.com,LG전자(주)
QA_DYN_40053,Park Hyunwoo,qa.dyn.inst.40053.946604@yopmail.com,SK하이닉스(주)
QA_DYN_40054,Choi Aram,qa.dyn.inst.40054.700343@yopmail.com,현대자동차(주)
QA_DYN_40055,Jung Sora,qa.dyn.inst.40055.509116@yopmail.com,롯데케미칼(주)
QA_DYN_40056,Kim Minsoo,qa.dyn.inst.40056.636977@yopmail.com,삼성전자(주)
QA_DYN_40057,Wěi Wáng,qa.dyn.inst.40057.305732@yopmail.com,카카오(주)
QA_DYN_40058,Han Yerin,qa.dyn.inst.40058.241999@yopmail.com,네이버(주)
QA_DYN_40059,No Company User,qa.dyn.inst.40059.336794@yopmail.com,LG전자(주)
QA_DYN_40060,Lim Doyeon,qa.dyn.inst.40060.446149@yopmail.com,포스코홀딩스(주)
QA_DYN_40061,Kim Minsoo,qa.dyn.inst.40061.856889@yopmail.com,삼성전자(주)
QA_DYN_40062,Lee Jiyoon,qa.dyn.inst.40062.130372@yopmail.com,LG전자(주)
QA_DYN_40063,Park Hyunwoo,qa.dyn.inst.40063.322960@yopmail.com,SK하이닉스(주)
QA_DYN_40064,Choi Aram,qa.dyn.inst.40064.803455@yopmail.com,현대자동차(주)
QA_DYN_40065,Jung Sora,qa.dyn.inst.40065.548474@yopmail.com,롯데케미칼(주)
QA_DYN_40066,Kim Minsoo,qa.dyn.inst.40066.693383@yopmail.com,삼성전자(주)
QA_DYN_40067,Wěi Wáng,qa.dyn.inst.40067.832425@yopmail.com,카카오(주)
QA_DYN_40068,Han Yerin,qa.dyn.inst.40068.127019@yopmail.com,네이버(주)
QA_DYN_40069,No Company User,qa.dyn.inst.40069.436691@yopmail.com,LG전자(주)
QA_DYN_40070,Lim Doyeon,qa.dyn.inst.40070.720949@yopmail.com,포스코홀딩스(주)
