lead:deal_name,contact:name,contact:email,company:name
QA_DYN_02001,Kim Minsoo,qa.dyn.inst.02001.317494@yopmail.com,삼성전자(주)
QA_DYN_02002,Lee Jiyoon,qa.dyn.inst.02002.709121@yopmail.com,LG전자(주)
QA_DYN_02003,Park Hyunwoo,qa.dyn.inst.02003.430504@yopmail.com,SK하이닉스(주)
QA_DYN_02004,Choi Aram,qa.dyn.inst.02004.525017@yopmail.com,현대자동차(주)
QA_DYN_02005,Jung Sora,qa.dyn.inst.02005.284914@yopmail.com,롯데케미칼(주)
QA_DYN_02006,Kim Minsoo,qa.dyn.inst.02006.422584@yopmail.com,삼성전자(주)
QA_DYN_02007,Wěi Wáng,qa.dyn.inst.02007.357487@yopmail.com,카카오(주)
QA_DYN_02008,Han Yerin,qa.dyn.inst.02008.273133@yopmail.com,네이버(주)
QA_DYN_02009,No Company User,qa.dyn.inst.02009.521595@yopmail.com,LG전자(주)
QA_DYN_02010,Lim Doyeon,qa.dyn.inst.02010.990925@yopmail.com,포스코홀딩스(주)
QA_DYN_02011,Kim Minsoo,qa.dyn.inst.02011.995091@yopmail.com,삼성전자(주)
QA_DYN_02012,Lee Jiyoon,qa.dyn.inst.02012.297802@yopmail.com,LG전자(주)
QA_DYN_02013,Park Hyunwoo,qa.dyn.inst.02013.177266@yopmail.com,SK하이닉스(주)
QA_DYN_02014,Choi Aram,qa.dyn.inst.02014.433273@yopmail.com,현대자동차(주)
QA_DYN_02015,Jung Sora,qa.dyn.inst.02015.586477@yopmail.com,롯데케미칼(주)
QA_DYN_02016,Kim Minsoo,qa.dyn.inst.02016.399476@yopmail.com,삼성전자(주)
QA_DYN_02017,Wěi Wáng,qa.dyn.inst.02017.638461@yopmail.com,카카오(주)
QA_DYN_02018,Han Yerin,qa.dyn.inst.02018.401785@yopmail.com,네이버(주)
QA_DYN_02019,No Company User,qa.dyn.inst.02019.645027@yopmail.com,LG전자(주)
QA_DYN_02020,Lim Doyeon,qa.dyn.inst.02020.127176@yopmail.com,포스코홀딩스(주)
QA_DYN_02021,Kim Minsoo,qa.dyn.inst.02021.709640@yopmail.com,삼성전자(주)
QA_DYN_02022,Lee Jiyoon,qa.dyn.inst.02022.150994@yopmail.com,LG전자(주)
QA_DYN_02023,Park Hyunwoo,qa.dyn.inst.02023.835463@yopmail.com,SK하이닉스(주)
QA_DYN_02024,Choi Aram,qa.dyn.inst.02024.246730@yopmail.com,현대자동차(주)
QA_DYN_02025,Jung Sora,qa.dyn.inst.02025.486357@yopmail.com,롯데케미칼(주)
