lead:deal_name,contact:name,contact:email,company:name
QA_DYN_16001,Kim Minsoo,qa.dyn.inst.16001.476532@yopmail.com,삼성전자(주)
QA_DYN_16002,Lee Jiyoon,qa.dyn.inst.16002.718367@yopmail.com,LG전자(주)
QA_DYN_16003,Park Hyunwoo,qa.dyn.inst.16003.381256@yopmail.com,SK하이닉스(주)
QA_DYN_16004,Choi Aram,qa.dyn.inst.16004.232008@yopmail.com,현대자동차(주)
QA_DYN_16005,Jung Sora,qa.dyn.inst.16005.926075@yopmail.com,롯데케미칼(주)
QA_DYN_16006,Kim Minsoo,qa.dyn.inst.16006.993749@yopmail.com,삼성전자(주)
QA_DYN_16007,Wěi Wáng,qa.dyn.inst.16007.968809@yopmail.com,카카오(주)
QA_DYN_16008,Han Yerin,qa.dyn.inst.16008.570254@yopmail.com,네이버(주)
QA_DYN_16009,No Company User,qa.dyn.inst.16009.723749@yopmail.com,LG전자(주)
QA_DYN_16010,Lim Doyeon,qa.dyn.inst.16010.375383@yopmail.com,포스코홀딩스(주)
QA_DYN_16011,Kim Minsoo,qa.dyn.inst.16011.722176@yopmail.com,삼성전자(주)
QA_DYN_16012,Lee Jiyoon,qa.dyn.inst.16012.931494@yopmail.com,LG전자(주)
QA_DYN_16013,Park Hyunwoo,qa.dyn.inst.16013.517940@yopmail.com,SK하이닉스(주)
QA_DYN_16014,Choi Aram,qa.dyn.inst.16014.683957@yopmail.com,현대자동차(주)
QA_DYN_16015,Jung Sora,qa.dyn.inst.16015.526380@yopmail.com,롯데케미칼(주)
QA_DYN_16016,Kim Minsoo,qa.dyn.inst.16016.384356@yopmail.com,삼성전자(주)
QA_DYN_16017,Wěi Wáng,qa.dyn.inst.16017.888876@yopmail.com,카카오(주)
QA_DYN_16018,Han Yerin,qa.dyn.inst.16018.668131@yopmail.com,네이버(주)
QA_DYN_16019,No Company User,qa.dyn.inst.16019.117544@yopmail.com,LG전자(주)
QA_DYN_16020,Lim Doyeon,qa.dyn.inst.16020.677271@yopmail.com,포스코홀딩스(주)
QA_DYN_16021,Kim Minsoo,qa.dyn.inst.16021.285717@yopmail.com,삼성전자(주)
QA_DYN_16022,Lee Jiyoon,qa.dyn.inst.16022.306130@yopmail.com,LG전자(주)
QA_DYN_16023,Park Hyunwoo,qa.dyn.inst.16023.955897@yopmail.com,SK하이닉스(주)
QA_DYN_16024,Choi Aram,qa.dyn.inst.16024.514920@yopmail.com,현대자동차(주)
QA_DYN_16025,Jung Sora,qa.dyn.inst.16025.892538@yopmail.com,롯데케미칼(주)
QA_DYN_16026,Kim Minsoo,qa.dyn.inst.16026.832257@yopmail.com,삼성전자(주)
QA_DYN_16027,Wěi Wáng,qa.dyn.inst.16027.137141@yopmail.com,카카오(주)
QA_DYN_16028,Han Yerin,qa.dyn.inst.16028.829625@yopmail.com,네이버(주)
QA_DYN_16029,No Company User,qa.dyn.inst.16029.767722@yopmail.com,LG전자(주)
QA_DYN_16030,Lim Doyeon,qa.dyn.inst.16030.863865@yopmail.com,포스코홀딩스(주)
