lead:deal_name,contact:name,contact:email,company:name
QA_DYN_106001,Cho Jiho,qa.dyn.inst.106001.958274@yopmail.com,Hanwha Solutions
QA_DYN_106002,Park Jiyoon,qa.dyn.inst.106002.587211@yopmail.com,POSCO Holdings
QA_DYN_106003,Kang Jiyoon,qa.dyn.inst.106003.724461@yopmail.com,LG Electronics
QA_DYN_106004,Kim Jiyoon,qa.dyn.inst.106004.784797@yopmail.com,Hanwha Solutions
QA_DYN_106005,Choi Haneul,qa.dyn.inst.106005.877058@yopmail.com,POSCO Holdings
QA_DYN_106006,Choi Doyun,qa.dyn.inst.106006.421468@yopmail.com,NAVER
QA_DYN_106007,Park Doyun,qa.dyn.inst.106007.830886@yopmail.com,Coupang
QA_DYN_106008,Yoon Seoyeon,qa.dyn.inst.106008.201738@yopmail.com,Hanwha Solutions
QA_DYN_106009,Jung Jiyoon,qa.dyn.inst.106009.652421@yopmail.com,Coupang
QA_DYN_106010,Cho Sora,qa.dyn.inst.106010.899885@yopmail.com,POSCO Holdings
QA_DYN_106011,Kang Eunseo,qa.dyn.inst.106011.340209@yopmail.com,POSCO Holdings
QA_DYN_106012,Choi Eunseo,qa.dyn.inst.106012.936802@yopmail.com,POSCO Holdings
QA_DYN_106013,Cho Aram,qa.dyn.inst.106013.729277@yopmail.com,Hyundai Motor
QA_DYN_106014,Yoon Jiyoon,qa.dyn.inst.106014.588224@yopmail.com,POSCO Holdings
QA_DYN_106015,Choi Jiho,qa.dyn.inst.106015.887833@yopmail.com,Coupang
QA_DYN_106016,Cho Haneul,qa.dyn.inst.106016.906018@yopmail.com,LG Electronics
QA_DYN_106017,Kim Haneul,qa.dyn.inst.106017.978079@yopmail.com,LG Electronics
QA_DYN_106018,Kang Haneul,qa.dyn.inst.106018.251139@yopmail.com,Kakao
QA_DYN_106019,Park Eunseo,qa.dyn.inst.106019.468291@yopmail.com,Kakao
QA_DYN_106020,Yoon Seoyeon,qa.dyn.inst.106020.262710@yopmail.com,Hanwha Solutions
QA_DYN_106021,Choi Jiyoon,qa.dyn.inst.106021.762086@yopmail.com,Kakao
QA_DYN_106022,Choi Jiyoon,qa.dyn.inst.106022.466193@yopmail.com,Samsung Electronics
QA_DYN_106023,Yoon Hyunwoo,qa.dyn.inst.106023.376837@yopmail.com,POSCO Holdings
QA_DYN_106024,Jung Seoyeon,qa.dyn.inst.106024.315292@yopmail.com,NAVER
QA_DYN_106025,Choi Eunseo,qa.dyn.inst.106025.717499@yopmail.com,Hyundai Motor
QA_DYN_106026,Yoon Doyun,qa.dyn.inst.106026.604894@yopmail.com,Coupang
