lead:deal_name,contact:name,contact:email,company:name
QA_DYN_0473001,Park Aram,qa.dyn.inst.0473001.790784@yopmail.com,NAVER
QA_DYN_0473002,Jung Jiho,qa.dyn.inst.0473002.849270@yopmail.com,POSCO Holdings
QA_DYN_0473003,Yoon Eunseo,qa.dyn.inst.0473003.345376@yopmail.com,LG Electronics
QA_DYN_0473004,Lee Sora,qa.dyn.inst.0473004.543417@yopmail.com,NAVER
QA_DYN_0473005,Cho Hyunwoo,qa.dyn.inst.0473005.107227@yopmail.com,POSCO Holdings
QA_DYN_0473006,Kang Minsoo,qa.dyn.inst.0473006.597650@yopmail.com,LG Electronics
QA_DYN_0473007,Kim Haneul,qa.dyn.inst.0473007.702001@yopmail.com,NAVER
QA_DYN_0473008,Choi Seoyeon,qa.dyn.inst.0473008.158036@yopmail.com,POSCO Holdings
QA_DYN_0473009,Lim Doyun,qa.dyn.inst.0473009.440510@yopmail.com,LG Electronics
QA_DYN_0473010,Han Aram,qa.dyn.inst.0473010.349441@yopmail.com,NAVER
QA_DYN_0473011,Park Hyunwoo,qa.dyn.inst.0473011.400330@yopmail.com,POSCO Holdings
QA_DYN_0473012,Jung Minsoo,qa.dyn.inst.0473012.720694@yopmail.com,LG Electronics
QA_DYN_0473013,Yoon Jiyoon,qa.dyn.inst.0473013.141434@yopmail.com,NAVER
QA_DYN_0473014,Lee Aram,qa.dyn.inst.0473014.351703@yopmail.com,POSCO Holdings
QA_DYN_0473015,Cho Doyun,qa.dyn.inst.0473015.531309@yopmail.com,LG Electronics
QA_DYN_0473016,Kang Haneul,qa.dyn.inst.0473016.239987@yopmail.com,NAVER
QA_DYN_0473017,Kim Seoyeon,qa.dyn.inst.0473017.785644@yopmail.com,POSCO Holdings
QA_DYN_0473018,Choi Jiho,qa.dyn.inst.0473018.356129@yopmail.com,LG Electronics
QA_DYN_0473019,Lim Eunseo,qa.dyn.inst.0473019.604178@yopmail.com,NAVER
QA_DYN_0473020,Han Sora,qa.dyn.inst.0473020.411445@yopmail.com,POSCO Holdings
QA_DYN_0473021,Park Minsoo,qa.dyn.inst.0473021.708689@yopmail.com,LG Electronics
QA_DYN_0473022,Jung Haneul,qa.dyn.inst.0473022.604163@yopmail.com,NAVER
QA_DYN_0473023,Yoon Seoyeon,qa.dyn.inst.0473023.697338@yopmail.com,POSCO Holdings
QA_DYN_0473024,Lee Jiho,qa.dyn.inst.0473024.273124@yopmail.com,LG Electronics
QA_DYN_0473025,Cho Eunseo,qa.dyn.inst.0473025.455191@yopmail.com,NAVER
QA_DYN_0473026,Kang Sora,qa.dyn.inst.0473026.466384@yopmail.com,POSCO Holdings
QA_DYN_0473027,Kim Hyunwoo,qa.dyn.inst.0473027.534308@yopmail.com,LG Electronics
