lead:deal_name,contact:name,contact:email,company:name
QA_DYN_21001,Kim Minsoo,qa.dyn.inst.21001.230283@yopmail.com,삼성전자(주)
QA_DYN_21002,Lee Jiyoon,qa.dyn.inst.21002.677704@yopmail.com,LG전자(주)
QA_DYN_21003,Park Hyunwoo,qa.dyn.inst.21003.368278@yopmail.com,SK하이닉스(주)
QA_DYN_21004,Choi Aram,qa.dyn.inst.21004.888615@yopmail.com,현대자동차(주)
QA_DYN_21005,Jung Sora,qa.dyn.inst.21005.847421@yopmail.com,롯데케미칼(주)
QA_DYN_21006,Kim Minsoo,qa.dyn.inst.21006.832015@yopmail.com,삼성전자(주)
QA_DYN_21007,Wěi Wáng,qa.dyn.inst.21007.416759@yopmail.com,카카오(주)
QA_DYN_21008,Han Yerin,qa.dyn.inst.21008.814566@yopmail.com,네이버(주)
QA_DYN_21009,No Company User,qa.dyn.inst.21009.115705@yopmail.com,LG전자(주)
QA_DYN_21010,Lim Doyeon,qa.dyn.inst.21010.752124@yopmail.com,포스코홀딩스(주)
QA_DYN_21011,Kim Minsoo,qa.dyn.inst.21011.345070@yopmail.com,삼성전자(주)
QA_DYN_21012,Lee Jiyoon,qa.dyn.inst.21012.196444@yopmail.com,LG전자(주)
QA_DYN_21013,Park Hyunwoo,qa.dyn.inst.21013.285096@yopmail.com,SK하이닉스(주)
QA_DYN_21014,Choi Aram,qa.dyn.inst.21014.451353@yopmail.com,현대자동차(주)
QA_DYN_21015,Jung Sora,qa.dyn.inst.21015.379638@yopmail.com,롯데케미칼(주)
QA_DYN_21016,Kim Minsoo,qa.dyn.inst.21016.900331@yopmail.com,삼성전자(주)
QA_DYN_21017,Wěi Wáng,qa.dyn.inst.21017.607352@yopmail.com,카카오(주)
QA_DYN_21018,Han Yerin,qa.dyn.inst.21018.294883@yopmail.com,네이버(주)
QA_DYN_21019,No Company User,qa.dyn.inst.21019.718915@yopmail.com,LG전자(주)
QA_DYN_21020,Lim Doyeon,qa.dyn.inst.21020.891643@yopmail.com,포스코홀딩스(주)
QA_DYN_21021,Kim Minsoo,qa.dyn.inst.21021.701613@yopmail.com,삼성전자(주)
QA_DYN_21022,Lee Jiyoon,qa.dyn.inst.21022.227298@yopmail.com,LG전자(주)
QA_DYN_21023,Park Hyunwoo,qa.dyn.inst.21023.143880@yopmail.com,SK하이닉스(주)
QA_DYN_21024,Choi Aram,qa.dyn.inst.21024.345340@yopmail.com,현대자동차(주)
QA_DYN_21025,Jung Sora,qa.dyn.inst.21025.504816@yopmail.com,롯데케미칼(주)
QA_DYN_21026,Kim Minsoo,qa.dyn.inst.21026.251922@yopmail.com,삼성전자(주)
QA_DYN_21027,Wěi Wáng,qa.dyn.inst.21027.979769@yopmail.com,카카오(주)
QA_DYN_21028,Han Yerin,qa.dyn.inst.21028.121800@yopmail.com,네이버(주)
QA_DYN_21029,No Company User,qa.dyn.inst.21029.456571@yopmail.com,LG전자(주)
QA_DYN_21030,Lim Doyeon,qa.dyn.inst.21030.868421@yopmail.com,포스코홀딩스(주)
QA_DYN_21031,Kim Minsoo,qa.dyn.inst.21031.558137@yopmail.com,삼성전자(주)
QA_DYN_21032,Lee Jiyoon,qa.dyn.inst.21032.827744@yopmail.com,LG전자(주)
QA_DYN_21033,Park Hyunwoo,qa.dyn.inst.21033.916692@yopmail.com,SK하이닉스(주)
QA_DYN_21034,Choi Aram,qa.dyn.inst.21034.636167@yopmail.com,현대자동차(주)
QA_DYN_21035,Jung Sora,qa.dyn.inst.21035.146260@yopmail.com,롯데케미칼(주)
QA_DYN_21036,Kim Minsoo,qa.dyn.inst.21036.724049@yopmail.com,삼성전자(주)
QA_DYN_21037,Wěi Wáng,qa.dyn.inst.21037.118771@yopmail.com,카카오(주)
QA_DYN_21038,Han Yerin,qa.dyn.inst.21038.486722@yopmail.com,네이버(주)
QA_DYN_21039,No Company User,qa.dyn.inst.21039.581484@yopmail.com,LG전자(주)
QA_DYN_21040,Lim Doyeon,qa.dyn.inst.21040.285214@yopmail.com,포스코홀딩스(주)
QA_DYN_21041,Kim Minsoo,qa.dyn.inst.21041.394247@yopmail.com,삼성전자(주)
QA_DYN_21042,Lee Jiyoon,qa.dyn.inst.21042.576097@yopmail.com,LG전자(주)
QA_DYN_21043,Park Hyunwoo,qa.dyn.inst.21043.296933@yopmail.com,SK하이닉스(주)
QA_DYN_21044,Choi Aram,qa.dyn.inst.21044.182667@yopmail.com,현대자동차(주)
QA_DYN_21045,Jung Sora,qa.dyn.inst.21045.966166@yopmail.com,롯데케미칼(주)
QA_DYN_21046,Kim Minsoo,qa.dyn.inst.21046.397238@yopmail.com,삼성전자(주)
QA_DYN_21047,Wěi Wáng,qa.dyn.inst.21047.480847@yopmail.com,카카오(주)
QA_DYN_21048,Han Yerin,qa.dyn.inst.21048.229072@yopmail.com,네이버(주)
QA_DYN_21049,No Company User,qa.dyn.inst.21049.435431@yopmail.com,LG전자(주)
QA_DYN_21050,Lim Doyeon,qa.dyn.inst.21050.679718@yopmail.com,포스코홀딩스(주)
QA_DYN_21051,Kim Minsoo,qa.dyn.inst.21051.285256@yopmail.com,삼성전자(주)
QA_DYN_21052,Lee Jiyoon,qa.dyn.inst.21052.820653@yopmail.com,LG전자(주)
QA_DYN_21053,Park Hyunwoo,qa.dyn.inst.21053.905416@yopmail.com,SK하이닉스(주)
QA_DYN_21054,Choi Aram,qa.dyn.inst.21054.179836@yopmail.com,현대자동차(주)
QA_DYN_21055,Jung Sora,qa.dyn.inst.21055.383778@yopmail.com,롯데케미칼(주)
QA_DYN_21056,Kim Minsoo,qa.dyn.inst.21056.702818@yopmail.com,삼성전자(주)
QA_DYN_21057,Wěi Wáng,qa.dyn.inst.21057.754404@yopmail.com,카카오(주)
QA_DYN_21058,Han Yerin,qa.dyn.inst.21058.368133@yopmail.com,네이버(주)
