lead:deal_name,contact:name,contact:email,company:name
QA_DYN_0075001,Park Hyunwoo,qa.dyn.inst.0075001.444160@yopmail.com,POSCO Holdings
QA_DYN_0075002,Jung Minsoo,qa.dyn.inst.0075002.251920@yopmail.com,LG Electronics
QA_DYN_0075003,Yoon Jiyoon,qa.dyn.inst.0075003.829277@yopmail.com,NAVER
QA_DYN_0075004,Lee Aram,qa.dyn.inst.0075004.912743@yopmail.com,POSCO Holdings
QA_DYN_0075005,Cho Doyun,qa.dyn.inst.0075005.950294@yopmail.com,LG Electronics
QA_DYN_0075006,Kang Haneul,qa.dyn.inst.0075006.931537@yopmail.com,NAVER
QA_DYN_0075007,Kim Seoyeon,qa.dyn.inst.0075007.766301@yopmail.com,POSCO Holdings
QA_DYN_0075008,Choi Jiho,qa.dyn.inst.0075008.867225@yopmail.com,LG Electronics
QA_DYN_0075009,Lim Eunseo,qa.dyn.inst.0075009.343226@yopmail.com,NAVER
QA_DYN_0075010,Han Sora,qa.dyn.inst.0075010.993046@yopmail.com,POSCO Holdings
QA_DYN_0075011,Park Minsoo,qa.dyn.inst.0075011.886942@yopmail.com,LG Electronics
QA_DYN_0075012,Jung Haneul,qa.dyn.inst.0075012.819217@yopmail.com,NAVER
QA_DYN_0075013,Yoon Seoyeon,qa.dyn.inst.0075013.801521@yopmail.com,POSCO Holdings
QA_DYN_0075014,Lee Jiho,qa.dyn.inst.0075014.292544@yopmail.com,LG Electronics
QA_DYN_0075015,Cho Eunseo,qa.dyn.inst.0075015.413543@yopmail.com,NAVER
QA_DYN_0075016,Kang Sora,qa.dyn.inst.0075016.255217@yopmail.com,POSCO Holdings
QA_DYN_0075017,Kim Hyunwoo,qa.dyn.inst.0075017.745034@yopmail.com,LG Electronics
QA_DYN_0075018,Choi Minsoo,qa.dyn.inst.0075018.348263@yopmail.com,NAVER
QA_DYN_0075019,Lim Jiyoon,qa.dyn.inst.0075019.771176@yopmail.com,POSCO Holdings
QA_DYN_0075020,Han Doyun,qa.dyn.inst.0075020.708869@yopmail.com,LG Electronics
QA_DYN_0075021,Park Aram,qa.dyn.inst.0075021.761973@yopmail.com,NAVER
QA_DYN_0075022,Jung Jiho,qa.dyn.inst.0075022.170482@yopmail.com,POSCO Holdings
QA_DYN_0075023,Yoon Eunseo,qa.dyn.inst.0075023.854728@yopmail.com,LG Electronics
QA_DYN_0075024,Lee Sora,qa.dyn.inst.0075024.521899@yopmail.com,NAVER
QA_DYN_0075025,Cho Hyunwoo,qa.dyn.inst.0075025.804987@yopmail.com,POSCO Holdings
QA_DYN_0075026,Kang Minsoo,qa.dyn.inst.0075026.538054@yopmail.com,LG Electronics
QA_DYN_0075027,Kim Haneul,qa.dyn.inst.0075027.291470@yopmail.com,NAVER
QA_DYN_0075028,Choi Seoyeon,qa.dyn.inst.0075028.810807@yopmail.com,POSCO Holdings
QA_DYN_0075029,Lim Doyun,qa.dyn.inst.0075029.711078@yopmail.com,LG Electronics
QA_DYN_0075030,Han Aram,qa.dyn.inst.0075030.961923@yopmail.com,NAVER
QA_DYN_0075031,Park Hyunwoo,qa.dyn.inst.0075031.946634@yopmail.com,POSCO Holdings
QA_DYN_0075032,Jung Minsoo,qa.dyn.inst.0075032.761551@yopmail.com,LG Electronics
QA_DYN_0075033,Yoon Jiyoon,qa.dyn.inst.0075033.196527@yopmail.com,NAVER
QA_DYN_0075034,Lee Aram,qa.dyn.inst.0075034.631804@yopmail.com,POSCO Holdings
QA_DYN_0075035,Cho Doyun,qa.dyn.inst.0075035.673634@yopmail.com,LG Electronics
QA_DYN_0075036,Kang Haneul,qa.dyn.inst.0075036.128125@yopmail.com,NAVER
QA_DYN_0075037,Kim Seoyeon,qa.dyn.inst.0075037.846317@yopmail.com,POSCO Holdings
QA_DYN_0075038,Choi Jiho,qa.dyn.inst.0075038.242269@yopmail.com,LG Electronics
QA_DYN_0075039,Lim Eunseo,qa.dyn.inst.0075039.507659@yopmail.com,NAVER
QA_DYN_0075040,Han Sora,qa.dyn.inst.0075040.875650@yopmail.com,POSCO Holdings
QA_DYN_0075041,Park Minsoo,qa.dyn.inst.0075041.420926@yopmail.com,LG Electronics
QA_DYN_0075042,Jung Haneul,qa.dyn.inst.0075042.572838@yopmail.com,NAVER
QA_DYN_0075043,Yoon Seoyeon,qa.dyn.inst.0075043.303284@yopmail.com,POSCO Holdings
QA_DYN_0075044,Lee Jiho,qa.dyn.inst.0075044.863705@yopmail.com,LG Electronics
QA_DYN_0075045,Cho Eunseo,qa.dyn.inst.0075045.159981@yopmail.com,NAVER
QA_DYN_0075046,Kang Sora,qa.dyn.inst.0075046.202593@yopmail.com,POSCO Holdings
QA_DYN_0075047,Kim Hyunwoo,qa.dyn.inst.0075047.432032@yopmail.com,LG Electronics
QA_DYN_0075048,Choi Minsoo,qa.dyn.inst.0075048.984747@yopmail.com,NAVER
QA_DYN_0075049,Lim Jiyoon,qa.dyn.inst.0075049.326631@yopmail.com,POSCO Holdings
QA_DYN_0075050,Han Doyun,qa.dyn.inst.0075050.114430@yopmail.com,LG Electronics
QA_DYN_0075051,Park Aram,qa.dyn.inst.0075051.914481@yopmail.com,NAVER
QA_DYN_0075052,Jung Jiho,qa.dyn.inst.0075052.369213@yopmail.com,POSCO Holdings
QA_DYN_0075053,Yoon Eunseo,qa.dyn.inst.0075053.582581@yopmail.com,LG Electronics
QA_DYN_0075054,Lee Sora,qa.dyn.inst.0075054.796231@yopmail.com,NAVER
QA_DYN_0075055,Cho Hyunwoo,qa.dyn.inst.0075055.853086@yopmail.com,POSCO Holdings
QA_DYN_0075056,Kang Minsoo,qa.dyn.inst.0075056.845489@yopmail.com,LG Electronics
QA_DYN_0075057,Kim Haneul,qa.dyn.inst.0075057.192756@yopmail.com,NAVER
QA_DYN_0075058,Choi Seoyeon,qa.dyn.inst.0075058.118713@yopmail.com,POSCO Holdings
QA_DYN_0075059,Lim Doyun,qa.dyn.inst.0075059.117281@yopmail.com,LG Electronics
QA_DYN_0075060,Han Aram,qa.dyn.inst.0075060.795881@yopmail.com,NAVER
QA_DYN_0075061,Park Hyunwoo,qa.dyn.inst.0075061.336280@yopmail.com,POSCO Holdings
QA_DYN_0075062,Jung Minsoo,qa.dyn.inst.0075062.293127@yopmail.com,LG Electronics
QA_DYN_0075063,Yoon Jiyoon,qa.dyn.inst.0075063.997562@yopmail.com,NAVER
QA_DYN_0075064,Lee Aram,qa.dyn.inst.0075064.961427@yopmail.com,POSCO Holdings
QA_DYN_0075065,Cho Doyun,qa.dyn.inst.0075065.846257@yopmail.com,LG Electronics
QA_DYN_0075066,Kang Haneul,qa.dyn.inst.0075066.870954@yopmail.com,NAVER
QA_DYN_0075067,Kim Seoyeon,qa.dyn.inst.0075067.823724@yopmail.com,POSCO Holdings
QA_DYN_0075068,Choi Jiho,qa.dyn.inst.0075068.732210@yopmail.com,LG Electronics
QA_DYN_0075069,Lim Eunseo,qa.dyn.inst.0075069.551693@yopmail.com,NAVER
QA_DYN_0075070,Han Sora,qa.dyn.inst.0075070.388640@yopmail.com,POSCO Holdings
QA_DYN_0075071,Park Minsoo,qa.dyn.inst.0075071.367857@yopmail.com,LG Electronics
QA_DYN_0075072,Jung Haneul,qa.dyn.inst.0075072.144018@yopmail.com,NAVER
QA_DYN_0075073,Yoon Seoyeon,qa.dyn.inst.0075073.996505@yopmail.com,POSCO Holdings
QA_DYN_0075074,Lee Jiho,qa.dyn.inst.0075074.573076@yopmail.com,LG Electronics
QA_DYN_0075075,Cho Eunseo,qa.dyn.inst.0075075.238950@yopmail.com,NAVER
QA_DYN_0075076,Kang Sora,qa.dyn.inst.0075076.980156@yopmail.com,POSCO Holdings
QA_DYN_0075077,Kim Hyunwoo,qa.dyn.inst.0075077.926340@yopmail.com,LG Electronics
QA_DYN_0075078,Choi Minsoo,qa.dyn.inst.0075078.239590@yopmail.com,NAVER
QA_DYN_0075079,Lim Jiyoon,qa.dyn.inst.0075079.992682@yopmail.com,POSCO Holdings
QA_DYN_0075080,Han Doyun,qa.dyn.inst.0075080.495727@yopmail.com,LG Electronics
QA_DYN_0075081,Park Aram,qa.dyn.inst.0075081.621565@yopmail.com,NAVER
QA_DYN_0075082,Jung Jiho,qa.dyn.inst.0075082.981035@yopmail.com,POSCO Holdings
QA_DYN_0075083,Yoon Eunseo,qa.dyn.inst.0075083.297759@yopmail.com,LG Electronics
QA_DYN_0075084,Lee Sora,qa.dyn.inst.0075084.629646@yopmail.com,NAVER
QA_DYN_0075085,Cho Hyunwoo,qa.dyn.inst.0075085.108318@yopmail.com,POSCO Holdings
QA_DYN_0075086,Kang Minsoo,qa.dyn.inst.0075086.987288@yopmail.com,LG Electronics
