lead:deal_name,contact:name,contact:email,company:name
QA_DYN_33001,Kim Minsoo,qa.dyn.inst.33001.551079@yopmail.com,삼성전자(주)
QA_DYN_33002,Lee Jiyoon,qa.dyn.inst.33002.584988@yopmail.com,LG전자(주)
QA_DYN_33003,Park Hyunwoo,qa.dyn.inst.33003.328548@yopmail.com,SK하이닉스(주)
QA_DYN_33004,Choi Aram,qa.dyn.inst.33004.602867@yopmail.com,현대자동차(주)
QA_DYN_33005,Jung Sora,qa.dyn.inst.33005.699268@yopmail.com,롯데케미칼(주)
QA_DYN_33006,Kim Minsoo,qa.dyn.inst.33006.130865@yopmail.com,삼성전자(주)
QA_DYN_33007,Wěi Wáng,qa.dyn.inst.33007.694067@yopmail.com,카카오(주)
QA_DYN_33008,Han Yerin,qa.dyn.inst.33008.956073@yopmail.com,네이버(주)
QA_DYN_33009,No Company User,qa.dyn.inst.33009.612394@yopmail.com,LG전자(주)
QA_DYN_33010,Lim Doyeon,qa.dyn.inst.33010.360633@yopmail.com,포스코홀딩스(주)
QA_DYN_33011,Kim Minsoo,qa.dyn.inst.33011.943177@yopmail.com,삼성전자(주)
QA_DYN_33012,Lee Jiyoon,qa.dyn.inst.33012.499311@yopmail.com,LG전자(주)
QA_DYN_33013,Park Hyunwoo,qa.dyn.inst.33013.391663@yopmail.com,SK하이닉스(주)
QA_DYN_33014,Choi Aram,qa.dyn.inst.33014.365846@yopmail.com,현대자동차(주)
QA_DYN_33015,Jung Sora,qa.dyn.inst.33015.184574@yopmail.com,롯데케미칼(주)
QA_DYN_33016,Kim Minsoo,qa.dyn.inst.33016.926245@yopmail.com,삼성전자(주)
QA_DYN_33017,Wěi Wáng,qa.dyn.inst.33017.742033@yopmail.com,카카오(주)
QA_DYN_33018,Han Yerin,qa.dyn.inst.33018.952272@yopmail.com,네이버(주)
QA_DYN_33019,No Company User,qa.dyn.inst.33019.599817@yopmail.com,LG전자(주)
QA_DYN_33020,Lim Doyeon,qa.dyn.inst.33020.763266@yopmail.com,포스코홀딩스(주)
QA_DYN_33021,Kim Minsoo,qa.dyn.inst.33021.612982@yopmail.com,삼성전자(주)
QA_DYN_33022,Lee Jiyoon,qa.dyn.inst.33022.673214@yopmail.com,LG전자(주)
QA_DYN_33023,Park Hyunwoo,qa.dyn.inst.33023.477781@yopmail.com,SK하이닉스(주)
QA_DYN_33024,Choi Aram,qa.dyn.inst.33024.909547@yopmail.com,현대자동차(주)
QA_DYN_33025,Jung Sora,qa.dyn.inst.33025.684678@yopmail.com,롯데케미칼(주)
QA_DYN_33026,Kim Minsoo,qa.dyn.inst.33026.175100@yopmail.com,삼성전자(주)
QA_DYN_33027,Wěi Wáng,qa.dyn.inst.33027.521459@yopmail.com,카카오(주)
QA_DYN_33028,Han Yerin,qa.dyn.inst.33028.811000@yopmail.com,네이버(주)
QA_DYN_33029,No Company User,qa.dyn.inst.33029.858569@yopmail.com,LG전자(주)
QA_DYN_33030,Lim Doyeon,qa.dyn.inst.33030.236091@yopmail.com,포스코홀딩스(주)
QA_DYN_33031,Kim Minsoo,qa.dyn.inst.33031.869362@yopmail.com,삼성전자(주)
QA_DYN_33032,Lee Jiyoon,qa.dyn.inst.33032.487002@yopmail.com,LG전자(주)
QA_DYN_33033,Park Hyunwoo,qa.dyn.inst.33033.268284@yopmail.com,SK하이닉스(주)
QA_DYN_33034,Choi Aram,qa.dyn.inst.33034.416408@yopmail.com,현대자동차(주)
QA_DYN_33035,Jung Sora,qa.dyn.inst.33035.584268@yopmail.com,롯데케미칼(주)
QA_DYN_33036,Kim Minsoo,qa.dyn.inst.33036.438350@yopmail.com,삼성전자(주)
QA_DYN_33037,Wěi Wáng,qa.dyn.inst.33037.165490@yopmail.com,카카오(주)
QA_DYN_33038,Han Yerin,qa.dyn.inst.33038.125255@yopmail.com,네이버(주)
QA_DYN_33039,No Company User,qa.dyn.inst.33039.334216@yopmail.com,LG전자(주)
QA_DYN_33040,Lim Doyeon,qa.dyn.inst.33040.418562@yopmail.com,포스코홀딩스(주)
QA_DYN_33041,Kim Minsoo,qa.dyn.inst.33041.261040@yopmail.com,삼성전자(주)
QA_DYN_33042,Lee Jiyoon,qa.dyn.inst.33042.537704@yopmail.com,LG전자(주)
QA_DYN_33043,Park Hyunwoo,qa.dyn.inst.33043.395559@yopmail.com,SK하이닉스(주)
QA_DYN_33044,Choi Aram,qa.dyn.inst.33044.571289@yopmail.com,현대자동차(주)
QA_DYN_33045,Jung Sora,qa.dyn.inst.33045.345875@yopmail.com,롯데케미칼(주)
QA_DYN_33046,Kim Minsoo,qa.dyn.inst.33046.511184@yopmail.com,삼성전자(주)
QA_DYN_33047,Wěi Wáng,qa.dyn.inst.33047.663175@yopmail.com,카카오(주)
QA_DYN_33048,Han Yerin,qa.dyn.inst.33048.654986@yopmail.com,네이버(주)
QA_DYN_33049,No Company User,qa.dyn.inst.33049.516722@yopmail.com,LG전자(주)
QA_DYN_33050,Lim Doyeon,qa.dyn.inst.33050.648783@yopmail.com,포스코홀딩스(주)
QA_DYN_33051,Kim Minsoo,qa.dyn.inst.33051.991573@yopmail.com,삼성전자(주)
QA_DYN_33052,Lee Jiyoon,qa.dyn.inst.33052.505252@yopmail.com,LG전자(주)
QA_DYN_33053,Park Hyunwoo,qa.dyn.inst.33053.708152@yopmail.com,SK하이닉스(주)
QA_DYN_33054,Choi Aram,qa.dyn.inst.33054.932106@yopmail.com,현대자동차(주)
QA_DYN_33055,Jung Sora,qa.dyn.inst.33055.265201@yopmail.com,롯데케미칼(주)
QA_DYN_33056,Kim Minsoo,qa.dyn.inst.33056.159076@yopmail.com,삼성전자(주)
QA_DYN_33057,Wěi Wáng,qa.dyn.inst.33057.353115@yopmail.com,카카오(주)
QA_DYN_33058,Han Yerin,qa.dyn.inst.33058.813051@yopmail.com,네이버(주)
QA_DYN_33059,No Company User,qa.dyn.inst.33059.339479@yopmail.com,LG전자(주)
QA_DYN_33060,Lim Doyeon,qa.dyn.inst.33060.808281@yopmail.com,포스코홀딩스(주)
QA_DYN_33061,Kim Minsoo,qa.dyn.inst.33061.630322@yopmail.com,삼성전자(주)
QA_DYN_33062,Lee Jiyoon,qa.dyn.inst.33062.522601@yopmail.com,LG전자(주)
QA_DYN_33063,Park Hyunwoo,qa.dyn.inst.33063.805187@yopmail.com,SK하이닉스(주)
QA_DYN_33064,Choi Aram,qa.dyn.inst.33064.280871@yopmail.com,현대자동차(주)
QA_DYN_33065,Jung Sora,qa.dyn.inst.33065.247427@yopmail.com,롯데케미칼(주)
QA_DYN_33066,Kim Minsoo,qa.dyn.inst.33066.617149@yopmail.com,삼성전자(주)
QA_DYN_33067,Wěi Wáng,qa.dyn.inst.33067.924035@yopmail.com,카카오(주)
QA_DYN_33068,Han Yerin,qa.dyn.inst.33068.202450@yopmail.com,네이버(주)
QA_DYN_33069,No Company User,qa.dyn.inst.33069.378353@yopmail.com,LG전자(주)
QA_DYN_33070,Lim Doyeon,qa.dyn.inst.33070.707829@yopmail.com,포스코홀딩스(주)
QA_DYN_33071,Kim Minsoo,qa.dyn.inst.33071.302224@yopmail.com,삼성전자(주)
QA_DYN_33072,Lee Jiyoon,qa.dyn.inst.33072.357729@yopmail.com,LG전자(주)
QA_DYN_33073,Park Hyunwoo,qa.dyn.inst.33073.887479@yopmail.com,SK하이닉스(주)
QA_DYN_33074,Choi Aram,qa.dyn.inst.33074.296883@yopmail.com,현대자동차(주)
QA_DYN_33075,Jung Sora,qa.dyn.inst.33075.975783@yopmail.com,롯데케미칼(주)
QA_DYN_33076,Kim Minsoo,qa.dyn.inst.33076.138450@yopmail.com,삼성전자(주)
QA_DYN_33077,Wěi Wáng,qa.dyn.inst.33077.671558@yopmail.com,카카오(주)
QA_DYN_33078,Han Yerin,qa.dyn.inst.33078.203583@yopmail.com,네이버(주)
QA_DYN_33079,No Company User,qa.dyn.inst.33079.238655@yopmail.com,LG전자(주)
QA_DYN_33080,Lim Doyeon,qa.dyn.inst.33080.166699@yopmail.com,포스코홀딩스(주)
QA_DYN_33081,Kim Minsoo,qa.dyn.inst.33081.657777@yopmail.com,삼성전자(주)
QA_DYN_33082,Lee Jiyoon,qa.dyn.inst.33082.774945@yopmail.com,LG전자(주)
QA_DYN_33083,Park Hyunwoo,qa.dyn.inst.33083.797303@yopmail.com,SK하이닉스(주)
QA_DYN_33084,Choi Aram,qa.dyn.inst.33084.774972@yopmail.com,현대자동차(주)
QA_DYN_33085,Jung Sora,qa.dyn.inst.33085.710484@yopmail.com,롯데케미칼(주)
QA_DYN_33086,Kim Minsoo,qa.dyn.inst.33086.121817@yopmail.com,삼성전자(주)
QA_DYN_33087,Wěi Wáng,qa.dyn.inst.33087.321158@yopmail.com,카카오(주)
QA_DYN_33088,Han Yerin,qa.dyn.inst.33088.582365@yopmail.com,네이버(주)
QA_DYN_33089,No Company User,qa.dyn.inst.33089.960214@yopmail.com,LG전자(주)
QA_DYN_33090,Lim Doyeon,qa.dyn.inst.33090.282150@yopmail.com,포스코홀딩스(주)
QA_DYN_33091,Kim Minsoo,qa.dyn.inst.33091.581062@yopmail.com,삼성전자(주)
QA_DYN_33092,Lee Jiyoon,qa.dyn.inst.33092.846800@yopmail.com,LG전자(주)
QA_DYN_33093,Park Hyunwoo,qa.dyn.inst.33093.861453@yopmail.com,SK하이닉스(주)
QA_DYN_33094,Choi Aram,qa.dyn.inst.33094.150885@yopmail.com,현대자동차(주)
QA_DYN_33095,Jung Sora,qa.dyn.inst.33095.446697@yopmail.com,롯데케미칼(주)
QA_DYN_33096,Kim Minsoo,qa.dyn.inst.33096.184357@yopmail.com,삼성전자(주)
QA_DYN_33097,Wěi Wáng,qa.dyn.inst.33097.763133@yopmail.com,카카오(주)
QA_DYN_33098,Han Yerin,qa.dyn.inst.33098.140883@yopmail.com,네이버(주)
QA_DYN_33099,No Company User,qa.dyn.inst.33099.408028@yopmail.com,LG전자(주)
QA_DYN_33100,Lim Doyeon,qa.dyn.inst.33100.634711@yopmail.com,포스코홀딩스(주)
QA_DYN_33101,Kim Minsoo,qa.dyn.inst.33101.356984@yopmail.com,삼성전자(주)
QA_DYN_33102,Lee Jiyoon,qa.dyn.inst.33102.190636@yopmail.com,LG전자(주)
QA_DYN_33103,Park Hyunwoo,qa.dyn.inst.33103.374410@yopmail.com,SK하이닉스(주)
QA_DYN_33104,Choi Aram,qa.dyn.inst.33104.944760@yopmail.com,현대자동차(주)
QA_DYN_33105,Jung Sora,qa.dyn.inst.33105.625450@yopmail.com,롯데케미칼(주)
QA_DYN_33106,Kim Minsoo,qa.dyn.inst.33106.687514@yopmail.com,삼성전자(주)
QA_DYN_33107,Wěi Wáng,qa.dyn.inst.33107.763821@yopmail.com,카카오(주)
QA_DYN_33108,Han Yerin,qa.dyn.inst.33108.240679@yopmail.com,네이버(주)
QA_DYN_33109,No Company User,qa.dyn.inst.33109.822899@yopmail.com,LG전자(주)
QA_DYN_33110,Lim Doyeon,qa.dyn.inst.33110.518761@yopmail.com,포스코홀딩스(주)
QA_DYN_33111,Kim Minsoo,qa.dyn.inst.33111.315940@yopmail.com,삼성전자(주)
