lead:deal_name,contact:name,contact:email,company:name
QA_DYN_0341001,Park Aram,qa.dyn.inst.0341001.756551@yopmail.com,NAVER
QA_DYN_0341002,Jung Jiho,qa.dyn.inst.0341002.774465@yopmail.com,POSCO Holdings
QA_DYN_0341003,Yoon Eunseo,qa.dyn.inst.0341003.423533@yopmail.com,LG Electronics
QA_DYN_0341004,Lee Sora,qa.dyn.inst.0341004.729008@yopmail.com,NAVER
QA_DYN_0341005,Cho Hyunwoo,qa.dyn.inst.0341005.304662@yopmail.com,POSCO Holdings
QA_DYN_0341006,Kang Minsoo,qa.dyn.inst.0341006.411032@yopmail.com,LG Electronics
QA_DYN_0341007,Kim Haneul,qa.dyn.inst.0341007.324850@yopmail.com,NAVER
QA_DYN_0341008,Choi Seoyeon,qa.dyn.inst.0341008.827074@yopmail.com,POSCO Holdings
QA_DYN_0341009,Lim Doyun,qa.dyn.inst.0341009.219611@yopmail.com,LG Electronics
QA_DYN_0341010,Han Aram,qa.dyn.inst.0341010.246168@yopmail.com,NAVER
QA_DYN_0341011,Park Hyunwoo,qa.dyn.inst.0341011.586788@yopmail.com,POSCO Holdings
QA_DYN_0341012,Jung Minsoo,qa.dyn.inst.0341012.689558@yopmail.com,LG Electronics
QA_DYN_0341013,Yoon Jiyoon,qa.dyn.inst.0341013.831424@yopmail.com,NAVER
QA_DYN_0341014,Lee Aram,qa.dyn.inst.0341014.980767@yopmail.com,POSCO Holdings
QA_DYN_0341015,Cho Doyun,qa.dyn.inst.0341015.499570@yopmail.com,LG Electronics
QA_DYN_0341016,Kang Haneul,qa.dyn.inst.0341016.334891@yopmail.com,NAVER
QA_DYN_0341017,Kim Seoyeon,qa.dyn.inst.0341017.568075@yopmail.com,POSCO Holdings
QA_DYN_0341018,Choi Jiho,qa.dyn.inst.0341018.564326@yopmail.com,LG Electronics
QA_DYN_0341019,Lim Eunseo,qa.dyn.inst.0341019.554339@yopmail.com,NAVER
QA_DYN_0341020,Han Sora,qa.dyn.inst.0341020.998209@yopmail.com,POSCO Holdings
