lead:deal_name,contact:name,contact:email,company:name
QA_DYN_67001,Yoon Sora,qa.dyn.inst.67001.643545@yopmail.com,SK hynix
QA_DYN_67002,Yoon Aram,qa.dyn.inst.67002.366248@yopmail.com,Hanwha Solutions
QA_DYN_67003,Lee Hyunwoo,qa.dyn.inst.67003.402734@yopmail.com,Samsung Electronics
QA_DYN_67004,Choi Doyun,qa.dyn.inst.67004.890405@yopmail.com,POSCO Holdings
QA_DYN_67005,Kang Aram,qa.dyn.inst.67005.414601@yopmail.com,Hanwha Solutions
QA_DYN_67006,Kang Hyunwoo,qa.dyn.inst.67006.888330@yopmail.com,Coupang
QA_DYN_67007,Cho Minsoo,qa.dyn.inst.67007.384220@yopmail.com,SK hynix
QA_DYN_67008,Choi Doyun,qa.dyn.inst.67008.790861@yopmail.com,SK hynix
QA_DYN_67009,Park Aram,qa.dyn.inst.67009.684756@yopmail.com,Coupang
QA_DYN_67010,Choi Doyun,qa.dyn.inst.67010.743682@yopmail.com,Kakao
QA_DYN_67011,Cho Jiyoon,qa.dyn.inst.67011.309046@yopmail.com,LG Electronics
QA_DYN_67012,Yoon Eunseo,qa.dyn.inst.67012.761679@yopmail.com,Coupang
QA_DYN_67013,Choi Jiyoon,qa.dyn.inst.67013.480395@yopmail.com,Lotte Chemical
QA_DYN_67014,Cho Hyunwoo,qa.dyn.inst.67014.292755@yopmail.com,Kakao
QA_DYN_67015,Kim Eunseo,qa.dyn.inst.67015.443382@yopmail.com,SK hynix
QA_DYN_67016,Kang Doyun,qa.dyn.inst.67016.716447@yopmail.com,Samsung Electronics
QA_DYN_67017,Lee Haneul,qa.dyn.inst.67017.341375@yopmail.com,Hanwha Solutions
QA_DYN_67018,Park Jiyoon,qa.dyn.inst.67018.873605@yopmail.com,SK hynix
QA_DYN_67019,Cho Jiho,qa.dyn.inst.67019.979321@yopmail.com,POSCO Holdings
QA_DYN_67020,Park Seoyeon,qa.dyn.inst.67020.965731@yopmail.com,NAVER
QA_DYN_67021,Yoon Jiho,qa.dyn.inst.67021.776904@yopmail.com,Kakao
QA_DYN_67022,Kang Eunseo,qa.dyn.inst.67022.219894@yopmail.com,Lotte Chemical
QA_DYN_67023,Choi Eunseo,qa.dyn.inst.67023.287288@yopmail.com,Samsung Electronics
QA_DYN_67024,Kang Jiyoon,qa.dyn.inst.67024.593863@yopmail.com,SK hynix
QA_DYN_67025,Jung Minsoo,qa.dyn.inst.67025.949155@yopmail.com,Coupang
QA_DYN_67026,Park Seoyeon,qa.dyn.inst.67026.714987@yopmail.com,LG Electronics
QA_DYN_67027,Park Doyun,qa.dyn.inst.67027.855804@yopmail.com,Lotte Chemical
QA_DYN_67028,Park Aram,qa.dyn.inst.67028.753323@yopmail.com,SK hynix
QA_DYN_67029,Jung Haneul,qa.dyn.inst.67029.166193@yopmail.com,Lotte Chemical
QA_DYN_67030,Lee Jiyoon,qa.dyn.inst.67030.196346@yopmail.com,Coupang
QA_DYN_67031,Kang Haneul,qa.dyn.inst.67031.782630@yopmail.com,Lotte Chemical
QA_DYN_67032,Lee Hyunwoo,qa.dyn.inst.67032.391338@yopmail.com,Lotte Chemical
QA_DYN_67033,Lee Jiho,qa.dyn.inst.67033.374910@yopmail.com,SK hynix
QA_DYN_67034,Choi Jiyoon,qa.dyn.inst.67034.781062@yopmail.com,SK hynix
QA_DYN_67035,Kim Seoyeon,qa.dyn.inst.67035.161459@yopmail.com,Coupang
QA_DYN_67036,Choi Haneul,qa.dyn.inst.67036.629158@yopmail.com,POSCO Holdings
QA_DYN_67037,Park Seoyeon,qa.dyn.inst.67037.463829@yopmail.com,POSCO Holdings
QA_DYN_67038,Kim Jiho,qa.dyn.inst.67038.392557@yopmail.com,Hanwha Solutions
QA_DYN_67039,Kim Haneul,qa.dyn.inst.67039.666713@yopmail.com,POSCO Holdings
QA_DYN_67040,Kang Aram,qa.dyn.inst.67040.818186@yopmail.com,Lotte Chemical
QA_DYN_67041,Cho Aram,qa.dyn.inst.67041.961040@yopmail.com,POSCO Holdings
QA_DYN_67042,Jung Doyun,qa.dyn.inst.67042.104883@yopmail.com,LG Electronics
QA_DYN_67043,Lee Seoyeon,qa.dyn.inst.67043.306884@yopmail.com,Samsung Electronics
QA_DYN_67044,Kang Aram,qa.dyn.inst.67044.109636@yopmail.com,NAVER
QA_DYN_67045,Park Seoyeon,qa.dyn.inst.67045.178214@yopmail.com,Coupang
QA_DYN_67046,Kang Sora,qa.dyn.inst.67046.381031@yopmail.com,LG Electronics
QA_DYN_67047,Cho Sora,qa.dyn.inst.67047.115718@yopmail.com,Kakao
QA_DYN_67048,Kang Hyunwoo,qa.dyn.inst.67048.486762@yopmail.com,Hyundai Motor
QA_DYN_67049,Choi Doyun,qa.dyn.inst.67049.564357@yopmail.com,Hyundai Motor
QA_DYN_67050,Cho Doyun,qa.dyn.inst.67050.676996@yopmail.com,Samsung Electronics
QA_DYN_67051,Kim Aram,qa.dyn.inst.67051.786373@yopmail.com,Coupang
QA_DYN_67052,Choi Jiho,qa.dyn.inst.67052.884290@yopmail.com,NAVER
QA_DYN_67053,Park Seoyeon,qa.dyn.inst.67053.831847@yopmail.com,Samsung Electronics
QA_DYN_67054,Kang Seoyeon,qa.dyn.inst.67054.956408@yopmail.com,Lotte Chemical
QA_DYN_67055,Kim Seoyeon,qa.dyn.inst.67055.701394@yopmail.com,SK hynix
QA_DYN_67056,Lee Doyun,qa.dyn.inst.67056.445335@yopmail.com,POSCO Holdings
QA_DYN_67057,Park Minsoo,qa.dyn.inst.67057.434157@yopmail.com,Lotte Chemical
QA_DYN_67058,Kang Seoyeon,qa.dyn.inst.67058.616974@yopmail.com,SK hynix
QA_DYN_67059,Park Hyunwoo,qa.dyn.inst.67059.241220@yopmail.com,Samsung Electronics
QA_DYN_67060,Lee Jiho,qa.dyn.inst.67060.836122@yopmail.com,Hanwha Solutions
QA_DYN_67061,Park Aram,qa.dyn.inst.67061.283313@yopmail.com,Samsung Electronics
QA_DYN_67062,Lee Doyun,qa.dyn.inst.67062.242889@yopmail.com,Coupang
QA_DYN_67063,Kang Aram,qa.dyn.inst.67063.830838@yopmail.com,Hanwha Solutions
QA_DYN_67064,Lee Aram,qa.dyn.inst.67064.496122@yopmail.com,Lotte Chemical
QA_DYN_67065,Yoon Hyunwoo,qa.dyn.inst.67065.860234@yopmail.com,POSCO Holdings
QA_DYN_67066,Choi Sora,qa.dyn.inst.67066.288789@yopmail.com,Kakao
QA_DYN_67067,Cho Jiho,qa.dyn.inst.67067.572567@yopmail.com,Lotte Chemical
QA_DYN_67068,Choi Haneul,qa.dyn.inst.67068.537220@yopmail.com,SK hynix
QA_DYN_67069,Choi Doyun,qa.dyn.inst.67069.870863@yopmail.com,POSCO Holdings
QA_DYN_67070,Lee Jiyoon,qa.dyn.inst.67070.614805@yopmail.com,Lotte Chemical
QA_DYN_67071,Kang Minsoo,qa.dyn.inst.67071.761741@yopmail.com,Kakao
QA_DYN_67072,Yoon Hyunwoo,qa.dyn.inst.67072.357789@yopmail.com,LG Electronics
QA_DYN_67073,Yoon Hyunwoo,qa.dyn.inst.67073.359082@yopmail.com,Coupang
QA_DYN_67074,Kang Minsoo,qa.dyn.inst.67074.447855@yopmail.com,SK hynix
QA_DYN_67075,Jung Sora,qa.dyn.inst.67075.947616@yopmail.com,Coupang
QA_DYN_67076,Kim Aram,qa.dyn.inst.67076.558251@yopmail.com,Samsung Electronics
QA_DYN_67077,Yoon Eunseo,qa.dyn.inst.67077.165695@yopmail.com,NAVER
QA_DYN_67078,Yoon Doyun,qa.dyn.inst.67078.572420@yopmail.com,Hyundai Motor
QA_DYN_67079,Cho Jiyoon,qa.dyn.inst.67079.965711@yopmail.com,Samsung Electronics
QA_DYN_67080,Choi Jiho,qa.dyn.inst.67080.351889@yopmail.com,Samsung Electronics
QA_DYN_67081,Kang Eunseo,qa.dyn.inst.67081.878679@yopmail.com,SK hynix
QA_DYN_67082,Kang Haneul,qa.dyn.inst.67082.801630@yopmail.com,NAVER
QA_DYN_67083,Jung Seoyeon,qa.dyn.inst.67083.833257@yopmail.com,LG Electronics
QA_DYN_67084,Choi Doyun,qa.dyn.inst.67084.363636@yopmail.com,POSCO Holdings
QA_DYN_67085,Yoon Eunseo,qa.dyn.inst.67085.260651@yopmail.com,Coupang
QA_DYN_67086,Cho Aram,qa.dyn.inst.67086.649905@yopmail.com,NAVER
QA_DYN_67087,Choi Hyunwoo,qa.dyn.inst.67087.286904@yopmail.com,Kakao
QA_DYN_67088,Park Jiho,qa.dyn.inst.67088.399351@yopmail.com,Coupang
QA_DYN_67089,Kim Haneul,qa.dyn.inst.67089.587990@yopmail.com,SK hynix
QA_DYN_67090,Choi Aram,qa.dyn.inst.67090.946048@yopmail.com,LG Electronics
QA_DYN_67091,Kim Jiho,qa.dyn.inst.67091.668623@yopmail.com,NAVER
QA_DYN_67092,Park Jiyoon,qa.dyn.inst.67092.689067@yopmail.com,SK hynix
QA_DYN_67093,Lee Seoyeon,qa.dyn.inst.67093.317182@yopmail.com,NAVER
QA_DYN_67094,Park Eunseo,qa.dyn.inst.67094.666648@yopmail.com,NAVER
QA_DYN_67095,Park Hyunwoo,qa.dyn.inst.67095.825959@yopmail.com,Samsung Electronics
QA_DYN_67096,Jung Jiho,qa.dyn.inst.67096.145833@yopmail.com,Samsung Electronics
QA_DYN_67097,Yoon Seoyeon,qa.dyn.inst.67097.464707@yopmail.com,NAVER
QA_DYN_67098,Choi Eunseo,qa.dyn.inst.67098.694899@yopmail.com,Coupang
QA_DYN_67099,Yoon Jiho,qa.dyn.inst.67099.701345@yopmail.com,SK hynix
QA_DYN_67100,Yoon Eunseo,qa.dyn.inst.67100.467188@yopmail.com,SK hynix
QA_DYN_67101,Yoon Eunseo,qa.dyn.inst.67101.939288@yopmail.com,Lotte Chemical
QA_DYN_67102,Kang Minsoo,qa.dyn.inst.67102.278529@yopmail.com,Kakao
QA_DYN_67103,Lee Sora,qa.dyn.inst.67103.168270@yopmail.com,SK hynix
QA_DYN_67104,Lee Jiho,qa.dyn.inst.67104.262420@yopmail.com,SK hynix
QA_DYN_67105,Choi Haneul,qa.dyn.inst.67105.754883@yopmail.com,Lotte Chemical
QA_DYN_67106,Jung Doyun,qa.dyn.inst.67106.950663@yopmail.com,POSCO Holdings
QA_DYN_67107,Cho Haneul,qa.dyn.inst.67107.931640@yopmail.com,Samsung Electronics
QA_DYN_67108,Choi Hyunwoo,qa.dyn.inst.67108.895536@yopmail.com,Lotte Chemical
QA_DYN_67109,Jung Jiho,qa.dyn.inst.67109.875275@yopmail.com,NAVER
QA_DYN_67110,Cho Jiyoon,qa.dyn.inst.67110.246401@yopmail.com,SK hynix
QA_DYN_67111,Kang Sora,qa.dyn.inst.67111.815992@yopmail.com,Kakao
QA_DYN_67112,Lee Jiyoon,qa.dyn.inst.67112.381818@yopmail.com,Lotte Chemical
QA_DYN_67113,Kim Minsoo,qa.dyn.inst.67113.590885@yopmail.com,SK hynix
QA_DYN_67114,Yoon Haneul,qa.dyn.inst.67114.707092@yopmail.com,Coupang
QA_DYN_67115,Kim Sora,qa.dyn.inst.67115.660818@yopmail.com,Samsung Electronics
QA_DYN_67116,Kang Seoyeon,qa.dyn.inst.67116.752723@yopmail.com,SK hynix
QA_DYN_67117,Kim Seoyeon,qa.dyn.inst.67117.691170@yopmail.com,Lotte Chemical
QA_DYN_67118,Kang Doyun,qa.dyn.inst.67118.232764@yopmail.com,Lotte Chemical
QA_DYN_67119,Jung Minsoo,qa.dyn.inst.67119.209604@yopmail.com,Coupang
QA_DYN_67120,Kim Hyunwoo,qa.dyn.inst.67120.152458@yopmail.com,NAVER
QA_DYN_67121,Yoon Minsoo,qa.dyn.inst.67121.834573@yopmail.com,LG Electronics
QA_DYN_67122,Lee Jiho,qa.dyn.inst.67122.965493@yopmail.com,POSCO Holdings
QA_DYN_67123,Kang Aram,qa.dyn.inst.67123.202827@yopmail.com,Samsung Electronics
QA_DYN_67124,Lee Aram,qa.dyn.inst.67124.600753@yopmail.com,Kakao
QA_DYN_67125,Park Seoyeon,qa.dyn.inst.67125.971080@yopmail.com,POSCO Holdings
QA_DYN_67126,Cho Jiho,qa.dyn.inst.67126.548564@yopmail.com,POSCO Holdings
QA_DYN_67127,Kang Jiyoon,qa.dyn.inst.67127.785538@yopmail.com,LG Electronics
QA_DYN_67128,Lee Seoyeon,qa.dyn.inst.67128.455696@yopmail.com,Lotte Chemical
QA_DYN_67129,Kim Minsoo,qa.dyn.inst.67129.772666@yopmail.com,Hanwha Solutions
QA_DYN_67130,Kang Eunseo,qa.dyn.inst.67130.713141@yopmail.com,Kakao
QA_DYN_67131,Cho Haneul,qa.dyn.inst.67131.117458@yopmail.com,LG Electronics
QA_DYN_67132,Park Haneul,qa.dyn.inst.67132.346522@yopmail.com,LG Electronics
QA_DYN_67133,Lee Jiho,qa.dyn.inst.67133.410391@yopmail.com,NAVER
QA_DYN_67134,Yoon Seoyeon,qa.dyn.inst.67134.556643@yopmail.com,Hanwha Solutions
QA_DYN_67135,Park Aram,qa.dyn.inst.67135.208121@yopmail.com,SK hynix
QA_DYN_67136,Park Hyunwoo,qa.dyn.inst.67136.661990@yopmail.com,Coupang
QA_DYN_67137,Kang Eunseo,qa.dyn.inst.67137.710341@yopmail.com,Coupang
QA_DYN_67138,Park Sora,qa.dyn.inst.67138.510963@yopmail.com,Hyundai Motor
QA_DYN_67139,Lee Haneul,qa.dyn.inst.67139.451016@yopmail.com,Samsung Electronics
QA_DYN_67140,Jung Haneul,qa.dyn.inst.67140.537350@yopmail.com,Hanwha Solutions
QA_DYN_67141,Choi Sora,qa.dyn.inst.67141.612309@yopmail.com,SK hynix
QA_DYN_67142,Cho Jiho,qa.dyn.inst.67142.279009@yopmail.com,Coupang
QA_DYN_67143,Jung Aram,qa.dyn.inst.67143.806738@yopmail.com,LG Electronics
QA_DYN_67144,Kim Sora,qa.dyn.inst.67144.844949@yopmail.com,POSCO Holdings
QA_DYN_67145,Lee Hyunwoo,qa.dyn.inst.67145.178221@yopmail.com,Samsung Electronics
QA_DYN_67146,Yoon Eunseo,qa.dyn.inst.67146.531438@yopmail.com,Lotte Chemical
QA_DYN_67147,Lee Aram,qa.dyn.inst.67147.771139@yopmail.com,Hyundai Motor
QA_DYN_67148,Choi Seoyeon,qa.dyn.inst.67148.366063@yopmail.com,LG Electronics
QA_DYN_67149,Jung Seoyeon,qa.dyn.inst.67149.384336@yopmail.com,Coupang
QA_DYN_67150,Kim Seoyeon,qa.dyn.inst.67150.366358@yopmail.com,Coupang
QA_DYN_67151,Park Eunseo,qa.dyn.inst.67151.241709@yopmail.com,Coupang
QA_DYN_67152,Choi Hyunwoo,qa.dyn.inst.67152.904829@yopmail.com,Hyundai Motor
QA_DYN_67153,Cho Aram,qa.dyn.inst.67153.305467@yopmail.com,Coupang
QA_DYN_67154,Kim Minsoo,qa.dyn.inst.67154.516195@yopmail.com,POSCO Holdings
QA_DYN_67155,Kim Eunseo,qa.dyn.inst.67155.412598@yopmail.com,Lotte Chemical
QA_DYN_67156,Park Aram,qa.dyn.inst.67156.163823@yopmail.com,Hanwha Solutions
QA_DYN_67157,Cho Seoyeon,qa.dyn.inst.67157.618771@yopmail.com,Samsung Electronics
QA_DYN_67158,Choi Minsoo,qa.dyn.inst.67158.698895@yopmail.com,Coupang
QA_DYN_67159,Cho Eunseo,qa.dyn.inst.67159.227448@yopmail.com,Samsung Electronics
QA_DYN_67160,Park Eunseo,qa.dyn.inst.67160.216055@yopmail.com,NAVER
QA_DYN_67161,Lee Minsoo,qa.dyn.inst.67161.430157@yopmail.com,Hyundai Motor
QA_DYN_67162,Yoon Jiho,qa.dyn.inst.67162.846864@yopmail.com,LG Electronics
QA_DYN_67163,Choi Doyun,qa.dyn.inst.67163.941002@yopmail.com,Coupang
QA_DYN_67164,Kang Haneul,qa.dyn.inst.67164.902252@yopmail.com,Coupang
QA_DYN_67165,Park Minsoo,qa.dyn.inst.67165.260227@yopmail.com,Hyundai Motor
QA_DYN_67166,Kim Jiyoon,qa.dyn.inst.67166.400979@yopmail.com,SK hynix
QA_DYN_67167,Kim Jiyoon,qa.dyn.inst.67167.140521@yopmail.com,LG Electronics
QA_DYN_67168,Kang Haneul,qa.dyn.inst.67168.260154@yopmail.com,POSCO Holdings
QA_DYN_67169,Yoon Eunseo,qa.dyn.inst.67169.902181@yopmail.com,Coupang
QA_DYN_67170,Choi Sora,qa.dyn.inst.67170.729827@yopmail.com,Samsung Electronics
QA_DYN_67171,Park Haneul,qa.dyn.inst.67171.634294@yopmail.com,Hanwha Solutions
QA_DYN_67172,Jung Doyun,qa.dyn.inst.67172.755773@yopmail.com,Hyundai Motor
QA_DYN_67173,Lee Hyunwoo,qa.dyn.inst.67173.997961@yopmail.com,Hyundai Motor
QA_DYN_67174,Jung Doyun,qa.dyn.inst.67174.957431@yopmail.com,LG Electronics
QA_DYN_67175,Yoon Aram,qa.dyn.inst.67175.458077@yopmail.com,POSCO Holdings
QA_DYN_67176,Jung Seoyeon,qa.dyn.inst.67176.890277@yopmail.com,Kakao
QA_DYN_67177,Kim Jiyoon,qa.dyn.inst.67177.695135@yopmail.com,Coupang
QA_DYN_67178,Jung Doyun,qa.dyn.inst.67178.887023@yopmail.com,LG Electronics
QA_DYN_67179,Cho Eunseo,qa.dyn.inst.67179.211819@yopmail.com,SK hynix
QA_DYN_67180,Kim Seoyeon,qa.dyn.inst.67180.659367@yopmail.com,Lotte Chemical
QA_DYN_67181,Kim Seoyeon,qa.dyn.inst.67181.716829@yopmail.com,Hyundai Motor
QA_DYN_67182,Lee Seoyeon,qa.dyn.inst.67182.461088@yopmail.com,SK hynix
QA_DYN_67183,Choi Doyun,qa.dyn.inst.67183.437934@yopmail.com,SK hynix
QA_DYN_67184,Kim Seoyeon,qa.dyn.inst.67184.638582@yopmail.com,Hyundai Motor
QA_DYN_67185,Jung Eunseo,qa.dyn.inst.67185.536437@yopmail.com,Lotte Chemical
QA_DYN_67186,Yoon Jiyoon,qa.dyn.inst.67186.385599@yopmail.com,Hanwha Solutions
QA_DYN_67187,Kim Jiho,qa.dyn.inst.67187.182356@yopmail.com,Hyundai Motor
QA_DYN_67188,Park Seoyeon,qa.dyn.inst.67188.828922@yopmail.com,Kakao
QA_DYN_67189,Kim Sora,qa.dyn.inst.67189.251639@yopmail.com,POSCO Holdings
QA_DYN_67190,Kang Doyun,qa.dyn.inst.67190.522538@yopmail.com,POSCO Holdings
QA_DYN_67191,Kim Jiho,qa.dyn.inst.67191.815388@yopmail.com,Hanwha Solutions
QA_DYN_67192,Yoon Eunseo,qa.dyn.inst.67192.891616@yopmail.com,POSCO Holdings
QA_DYN_67193,Cho Sora,qa.dyn.inst.67193.546093@yopmail.com,LG Electronics
QA_DYN_67194,Kang Eunseo,qa.dyn.inst.67194.501399@yopmail.com,Kakao
QA_DYN_67195,Jung Jiho,qa.dyn.inst.67195.401756@yopmail.com,Hanwha Solutions
QA_DYN_67196,Park Aram,qa.dyn.inst.67196.816451@yopmail.com,Hanwha Solutions
QA_DYN_67197,Park Jiyoon,qa.dyn.inst.67197.467807@yopmail.com,POSCO Holdings
QA_DYN_67198,Jung Minsoo,qa.dyn.inst.67198.473993@yopmail.com,Hanwha Solutions
QA_DYN_67199,Kang Aram,qa.dyn.inst.67199.326249@yopmail.com,Coupang
