lead:deal_name,contact:name,contact:email,company:name
QA_DYN_0260001,Park Aram,qa.dyn.inst.0260001.289780@yopmail.com,NAVER
QA_DYN_0260002,Jung Jiho,qa.dyn.inst.0260002.731149@yopmail.com,POSCO Holdings
QA_DYN_0260003,Yoon Eunseo,qa.dyn.inst.0260003.331248@yopmail.com,LG Electronics
QA_DYN_0260004,Lee Sora,qa.dyn.inst.0260004.954491@yopmail.com,NAVER
QA_DYN_0260005,Cho Hyunwoo,qa.dyn.inst.0260005.115680@yopmail.com,POSCO Holdings
QA_DYN_0260006,Kang Minsoo,qa.dyn.inst.0260006.672357@yopmail.com,LG Electronics
QA_DYN_0260007,Kim Haneul,qa.dyn.inst.0260007.327780@yopmail.com,NAVER
QA_DYN_0260008,Choi Seoyeon,qa.dyn.inst.0260008.114037@yopmail.com,POSCO Holdings
QA_DYN_0260009,Lim Doyun,qa.dyn.inst.0260009.379480@yopmail.com,LG Electronics
QA_DYN_0260010,Han Aram,qa.dyn.inst.0260010.380627@yopmail.com,NAVER
QA_DYN_0260011,Park Hyunwoo,qa.dyn.inst.0260011.249831@yopmail.com,POSCO Holdings
QA_DYN_0260012,Jung Minsoo,qa.dyn.inst.0260012.684550@yopmail.com,LG Electronics
QA_DYN_0260013,Yoon Jiyoon,qa.dyn.inst.0260013.314468@yopmail.com,NAVER
QA_DYN_0260014,Lee Aram,qa.dyn.inst.0260014.775344@yopmail.com,POSCO Holdings
QA_DYN_0260015,Cho Doyun,qa.dyn.inst.0260015.203221@yopmail.com,LG Electronics
QA_DYN_0260016,Kang Haneul,qa.dyn.inst.0260016.373088@yopmail.com,NAVER
QA_DYN_0260017,Kim Seoyeon,qa.dyn.inst.0260017.226446@yopmail.com,POSCO Holdings
QA_DYN_0260018,Choi Jiho,qa.dyn.inst.0260018.798300@yopmail.com,LG Electronics
QA_DYN_0260019,Lim Eunseo,qa.dyn.inst.0260019.409901@yopmail.com,NAVER
QA_DYN_0260020,Han Sora,qa.dyn.inst.0260020.496071@yopmail.com,POSCO Holdings
QA_DYN_0260021,Park Minsoo,qa.dyn.inst.0260021.647210@yopmail.com,LG Electronics
QA_DYN_0260022,Jung Haneul,qa.dyn.inst.0260022.406195@yopmail.com,NAVER
QA_DYN_0260023,Yoon Seoyeon,qa.dyn.inst.0260023.665494@yopmail.com,POSCO Holdings
QA_DYN_0260024,Lee Jiho,qa.dyn.inst.0260024.543816@yopmail.com,LG Electronics
QA_DYN_0260025,Cho Eunseo,qa.dyn.inst.0260025.907731@yopmail.com,NAVER
QA_DYN_0260026,Kang Sora,qa.dyn.inst.0260026.671606@yopmail.com,POSCO Holdings
QA_DYN_0260027,Kim Hyunwoo,qa.dyn.inst.0260027.891913@yopmail.com,LG Electronics
QA_DYN_0260028,Choi Minsoo,qa.dyn.inst.0260028.128273@yopmail.com,NAVER
QA_DYN_0260029,Lim Jiyoon,qa.dyn.inst.0260029.536169@yopmail.com,POSCO Holdings
QA_DYN_0260030,Han Doyun,qa.dyn.inst.0260030.441693@yopmail.com,LG Electronics
QA_DYN_0260031,Park Aram,qa.dyn.inst.0260031.847225@yopmail.com,NAVER
QA_DYN_0260032,Jung Jiho,qa.dyn.inst.0260032.561033@yopmail.com,POSCO Holdings
QA_DYN_0260033,Yoon Eunseo,qa.dyn.inst.0260033.848209@yopmail.com,LG Electronics
QA_DYN_0260034,Lee Sora,qa.dyn.inst.0260034.641084@yopmail.com,NAVER
QA_DYN_0260035,Cho Hyunwoo,qa.dyn.inst.0260035.982650@yopmail.com,POSCO Holdings
QA_DYN_0260036,Kang Minsoo,qa.dyn.inst.0260036.684634@yopmail.com,LG Electronics
QA_DYN_0260037,Kim Haneul,qa.dyn.inst.0260037.873925@yopmail.com,NAVER
QA_DYN_0260038,Choi Seoyeon,qa.dyn.inst.0260038.149265@yopmail.com,POSCO Holdings
QA_DYN_0260039,Lim Doyun,qa.dyn.inst.0260039.608585@yopmail.com,LG Electronics
QA_DYN_0260040,Han Aram,qa.dyn.inst.0260040.435820@yopmail.com,NAVER
QA_DYN_0260041,Park Hyunwoo,qa.dyn.inst.0260041.357485@yopmail.com,POSCO Holdings
QA_DYN_0260042,Jung Minsoo,qa.dyn.inst.0260042.179166@yopmail.com,LG Electronics
QA_DYN_0260043,Yoon Jiyoon,qa.dyn.inst.0260043.905175@yopmail.com,NAVER
QA_DYN_0260044,Lee Aram,qa.dyn.inst.0260044.930495@yopmail.com,POSCO Holdings
QA_DYN_0260045,Cho Doyun,qa.dyn.inst.0260045.432160@yopmail.com,LG Electronics
QA_DYN_0260046,Kang Haneul,qa.dyn.inst.0260046.131923@yopmail.com,NAVER
QA_DYN_0260047,Kim Seoyeon,qa.dyn.inst.0260047.376910@yopmail.com,POSCO Holdings
QA_DYN_0260048,Choi Jiho,qa.dyn.inst.0260048.378566@yopmail.com,LG Electronics
QA_DYN_0260049,Lim Eunseo,qa.dyn.inst.0260049.585303@yopmail.com,NAVER
QA_DYN_0260050,Han Sora,qa.dyn.inst.0260050.663737@yopmail.com,POSCO Holdings
QA_DYN_0260051,Park Minsoo,qa.dyn.inst.0260051.620666@yopmail.com,LG Electronics
QA_DYN_0260052,Jung Haneul,qa.dyn.inst.0260052.234417@yopmail.com,NAVER
QA_DYN_0260053,Yoon Seoyeon,qa.dyn.inst.0260053.806698@yopmail.com,POSCO Holdings
QA_DYN_0260054,Lee Jiho,qa.dyn.inst.0260054.173808@yopmail.com,LG Electronics
QA_DYN_0260055,Cho Eunseo,qa.dyn.inst.0260055.715126@yopmail.com,NAVER
QA_DYN_0260056,Kang Sora,qa.dyn.inst.0260056.366523@yopmail.com,POSCO Holdings
QA_DYN_0260057,Kim Hyunwoo,qa.dyn.inst.0260057.353023@yopmail.com,LG Electronics
QA_DYN_0260058,Choi Minsoo,qa.dyn.inst.0260058.966040@yopmail.com,NAVER
QA_DYN_0260059,Lim Jiyoon,qa.dyn.inst.0260059.252316@yopmail.com,POSCO Holdings
QA_DYN_0260060,Han Doyun,qa.dyn.inst.0260060.826151@yopmail.com,LG Electronics
QA_DYN_0260061,Park Aram,qa.dyn.inst.0260061.542050@yopmail.com,NAVER
QA_DYN_0260062,Jung Jiho,qa.dyn.inst.0260062.999617@yopmail.com,POSCO Holdings
QA_DYN_0260063,Yoon Eunseo,qa.dyn.inst.0260063.762630@yopmail.com,LG Electronics
QA_DYN_0260064,Lee Sora,qa.dyn.inst.0260064.562187@yopmail.com,NAVER
QA_DYN_0260065,Cho Hyunwoo,qa.dyn.inst.0260065.208660@yopmail.com,POSCO Holdings
QA_DYN_0260066,Kang Minsoo,qa.dyn.inst.0260066.701907@yopmail.com,LG Electronics
QA_DYN_0260067,Kim Haneul,qa.dyn.inst.0260067.305706@yopmail.com,NAVER
QA_DYN_0260068,Choi Seoyeon,qa.dyn.inst.0260068.597951@yopmail.com,POSCO Holdings
QA_DYN_0260069,Lim Doyun,qa.dyn.inst.0260069.555128@yopmail.com,LG Electronics
QA_DYN_0260070,Han Aram,qa.dyn.inst.0260070.820125@yopmail.com,NAVER
QA_DYN_0260071,Park Hyunwoo,qa.dyn.inst.0260071.135364@yopmail.com,POSCO Holdings
QA_DYN_0260072,Jung Minsoo,qa.dyn.inst.0260072.538527@yopmail.com,LG Electronics
QA_DYN_0260073,Yoon Jiyoon,qa.dyn.inst.0260073.636309@yopmail.com,NAVER
QA_DYN_0260074,Lee Aram,qa.dyn.inst.0260074.833979@yopmail.com,POSCO Holdings
QA_DYN_0260075,Cho Doyun,qa.dyn.inst.0260075.327349@yopmail.com,LG Electronics
QA_DYN_0260076,Kang Haneul,qa.dyn.inst.0260076.539132@yopmail.com,NAVER
QA_DYN_0260077,Kim Seoyeon,qa.dyn.inst.0260077.667696@yopmail.com,POSCO Holdings
QA_DYN_0260078,Choi Jiho,qa.dyn.inst.0260078.781469@yopmail.com,LG Electronics
QA_DYN_0260079,Lim Eunseo,qa.dyn.inst.0260079.772576@yopmail.com,NAVER
QA_DYN_0260080,Han Sora,qa.dyn.inst.0260080.664322@yopmail.com,POSCO Holdings
QA_DYN_0260081,Park Minsoo,qa.dyn.inst.0260081.302070@yopmail.com,LG Electronics
QA_DYN_0260082,Jung Haneul,qa.dyn.inst.0260082.827507@yopmail.com,NAVER
QA_DYN_0260083,Yoon Seoyeon,qa.dyn.inst.0260083.800300@yopmail.com,POSCO Holdings
QA_DYN_0260084,Lee Jiho,qa.dyn.inst.0260084.366952@yopmail.com,LG Electronics
QA_DYN_0260085,Cho Eunseo,qa.dyn.inst.0260085.871546@yopmail.com,NAVER
QA_DYN_0260086,Kang Sora,qa.dyn.inst.0260086.238442@yopmail.com,POSCO Holdings
QA_DYN_0260087,Kim Hyunwoo,qa.dyn.inst.0260087.691635@yopmail.com,LG Electronics
QA_DYN_0260088,Choi Minsoo,qa.dyn.inst.0260088.395347@yopmail.com,NAVER
QA_DYN_0260089,Lim Jiyoon,qa.dyn.inst.0260089.193424@yopmail.com,POSCO Holdings
QA_DYN_0260090,Han Doyun,qa.dyn.inst.0260090.229106@yopmail.com,LG Electronics
QA_DYN_0260091,Park Aram,qa.dyn.inst.0260091.320903@yopmail.com,NAVER
QA_DYN_0260092,Jung Jiho,qa.dyn.inst.0260092.512145@yopmail.com,POSCO Holdings
QA_DYN_0260093,Yoon Eunseo,qa.dyn.inst.0260093.557891@yopmail.com,LG Electronics
QA_DYN_0260094,Lee Sora,qa.dyn.inst.0260094.249272@yopmail.com,NAVER
QA_DYN_0260095,Cho Hyunwoo,qa.dyn.inst.0260095.980757@yopmail.com,POSCO Holdings
