lead:deal_name,contact:name,contact:email,company:name
QA_DYN_47001,Kim Minsoo,qa.dyn.inst.47001.703617@yopmail.com,삼성전자(주)
QA_DYN_47002,Lee Jiyoon,qa.dyn.inst.47002.600836@yopmail.com,LG전자(주)
QA_DYN_47003,Park Hyunwoo,qa.dyn.inst.47003.733554@yopmail.com,SK하이닉스(주)
QA_DYN_47004,Choi Aram,qa.dyn.inst.47004.721253@yopmail.com,현대자동차(주)
QA_DYN_47005,Jung Sora,qa.dyn.inst.47005.723725@yopmail.com,롯데케미칼(주)
QA_DYN_47006,Kim Minsoo,qa.dyn.inst.47006.575095@yopmail.com,삼성전자(주)
QA_DYN_47007,Wěi Wáng,qa.dyn.inst.47007.312228@yopmail.com,카카오(주)
QA_DYN_47008,Han Yerin,qa.dyn.inst.47008.424020@yopmail.com,네이버(주)
QA_DYN_47009,No Company User,qa.dyn.inst.47009.401182@yopmail.com,LG전자(주)
QA_DYN_47010,Lim Doyeon,qa.dyn.inst.47010.973382@yopmail.com,포스코홀딩스(주)
QA_DYN_47011,Kim Minsoo,qa.dyn.inst.47011.341220@yopmail.com,삼성전자(주)
QA_DYN_47012,Lee Jiyoon,qa.dyn.inst.47012.354576@yopmail.com,LG전자(주)
QA_DYN_47013,Park Hyunwoo,qa.dyn.inst.47013.388224@yopmail.com,SK하이닉스(주)
QA_DYN_47014,Choi Aram,qa.dyn.inst.47014.845606@yopmail.com,현대자동차(주)
QA_DYN_47015,Jung Sora,qa.dyn.inst.47015.934813@yopmail.com,롯데케미칼(주)
QA_DYN_47016,Kim Minsoo,qa.dyn.inst.47016.763213@yopmail.com,삼성전자(주)
QA_DYN_47017,Wěi Wáng,qa.dyn.inst.47017.886718@yopmail.com,카카오(주)
QA_DYN_47018,Han Yerin,qa.dyn.inst.47018.275259@yopmail.com,네이버(주)
QA_DYN_47019,No Company User,qa.dyn.inst.47019.505754@yopmail.com,LG전자(주)
QA_DYN_47020,Lim Doyeon,qa.dyn.inst.47020.632801@yopmail.com,포스코홀딩스(주)
QA_DYN_47021,Kim Minsoo,qa.dyn.inst.47021.854044@yopmail.com,삼성전자(주)
QA_DYN_47022,Lee Jiyoon,qa.dyn.inst.47022.211885@yopmail.com,LG전자(주)
QA_DYN_47023,Park Hyunwoo,qa.dyn.inst.47023.621872@yopmail.com,SK하이닉스(주)
QA_DYN_47024,Choi Aram,qa.dyn.inst.47024.126106@yopmail.com,현대자동차(주)
QA_DYN_47025,Jung Sora,qa.dyn.inst.47025.677942@yopmail.com,롯데케미칼(주)
QA_DYN_47026,Kim Minsoo,qa.dyn.inst.47026.594493@yopmail.com,삼성전자(주)
QA_DYN_47027,Wěi Wáng,qa.dyn.inst.47027.486215@yopmail.com,카카오(주)
QA_DYN_47028,Han Yerin,qa.dyn.inst.47028.641399@yopmail.com,네이버(주)
QA_DYN_47029,No Company User,qa.dyn.inst.47029.573974@yopmail.com,LG전자(주)
QA_DYN_47030,Lim Doyeon,qa.dyn.inst.47030.655042@yopmail.com,포스코홀딩스(주)
QA_DYN_47031,Kim Minsoo,qa.dyn.inst.47031.272616@yopmail.com,삼성전자(주)
QA_DYN_47032,Lee Jiyoon,qa.dyn.inst.47032.902153@yopmail.com,LG전자(주)
QA_DYN_47033,Park Hyunwoo,qa.dyn.inst.47033.950151@yopmail.com,SK하이닉스(주)
QA_DYN_47034,Choi Aram,qa.dyn.inst.47034.327080@yopmail.com,현대자동차(주)
QA_DYN_47035,Jung Sora,qa.dyn.inst.47035.481811@yopmail.com,롯데케미칼(주)
QA_DYN_47036,Kim Minsoo,qa.dyn.inst.47036.634844@yopmail.com,삼성전자(주)
QA_DYN_47037,Wěi Wáng,qa.dyn.inst.47037.623868@yopmail.com,카카오(주)
QA_DYN_47038,Han Yerin,qa.dyn.inst.47038.852577@yopmail.com,네이버(주)
QA_DYN_47039,No Company User,qa.dyn.inst.47039.417011@yopmail.com,LG전자(주)
QA_DYN_47040,Lim Doyeon,qa.dyn.inst.47040.629971@yopmail.com,포스코홀딩스(주)
QA_DYN_47041,Kim Minsoo,qa.dyn.inst.47041.455945@yopmail.com,삼성전자(주)
QA_DYN_47042,Lee Jiyoon,qa.dyn.inst.47042.509841@yopmail.com,LG전자(주)
QA_DYN_47043,Park Hyunwoo,qa.dyn.inst.47043.557003@yopmail.com,SK하이닉스(주)
