lead:deal_name,contact:name,contact:email,company:name
QA_DYN_10001,Kim Minsoo,qa.dyn.inst.10001.800248@yopmail.com,삼성전자(주)
QA_DYN_10002,Lee Jiyoon,qa.dyn.inst.10002.164085@yopmail.com,LG전자(주)
QA_DYN_10003,Park Hyunwoo,qa.dyn.inst.10003.265432@yopmail.com,SK하이닉스(주)
QA_DYN_10004,Choi Aram,qa.dyn.inst.10004.538239@yopmail.com,현대자동차(주)
QA_DYN_10005,Jung Sora,qa.dyn.inst.10005.458214@yopmail.com,롯데케미칼(주)
QA_DYN_10006,Kim Minsoo,qa.dyn.inst.10006.453370@yopmail.com,삼성전자(주)
QA_DYN_10007,Wěi Wáng,qa.dyn.inst.10007.619410@yopmail.com,카카오(주)
QA_DYN_10008,Han Yerin,qa.dyn.inst.10008.648322@yopmail.com,네이버(주)
QA_DYN_10009,No Company User,qa.dyn.inst.10009.731049@yopmail.com,LG전자(주)
QA_DYN_10010,Lim Doyeon,qa.dyn.inst.10010.944361@yopmail.com,포스코홀딩스(주)
QA_DYN_10011,Kim Minsoo,qa.dyn.inst.10011.670318@yopmail.com,삼성전자(주)
QA_DYN_10012,Lee Jiyoon,qa.dyn.inst.10012.457929@yopmail.com,LG전자(주)
QA_DYN_10013,Park Hyunwoo,qa.dyn.inst.10013.870960@yopmail.com,SK하이닉스(주)
QA_DYN_10014,Choi Aram,qa.dyn.inst.10014.618100@yopmail.com,현대자동차(주)
QA_DYN_10015,Jung Sora,qa.dyn.inst.10015.139210@yopmail.com,롯데케미칼(주)
QA_DYN_10016,Kim Minsoo,qa.dyn.inst.10016.370554@yopmail.com,삼성전자(주)
QA_DYN_10017,Wěi Wáng,qa.dyn.inst.10017.299173@yopmail.com,카카오(주)
QA_DYN_10018,Han Yerin,qa.dyn.inst.10018.640884@yopmail.com,네이버(주)
QA_DYN_10019,No Company User,qa.dyn.inst.10019.499981@yopmail.com,LG전자(주)
QA_DYN_10020,Lim Doyeon,qa.dyn.inst.10020.916593@yopmail.com,포스코홀딩스(주)
QA_DYN_10021,Kim Minsoo,qa.dyn.inst.10021.734358@yopmail.com,삼성전자(주)
QA_DYN_10022,Lee Jiyoon,qa.dyn.inst.10022.460282@yopmail.com,LG전자(주)
QA_DYN_10023,Park Hyunwoo,qa.dyn.inst.10023.109908@yopmail.com,SK하이닉스(주)
QA_DYN_10024,Choi Aram,qa.dyn.inst.10024.960849@yopmail.com,현대자동차(주)
QA_DYN_10025,Jung Sora,qa.dyn.inst.10025.489589@yopmail.com,롯데케미칼(주)
QA_DYN_10026,Kim Minsoo,qa.dyn.inst.10026.169569@yopmail.com,삼성전자(주)
QA_DYN_10027,Wěi Wáng,qa.dyn.inst.10027.949412@yopmail.com,카카오(주)
QA_DYN_10028,Han Yerin,qa.dyn.inst.10028.883769@yopmail.com,네이버(주)
QA_DYN_10029,No Company User,qa.dyn.inst.10029.910483@yopmail.com,LG전자(주)
QA_DYN_10030,Lim Doyeon,qa.dyn.inst.10030.918282@yopmail.com,포스코홀딩스(주)
QA_DYN_10031,Kim Minsoo,qa.dyn.inst.10031.976039@yopmail.com,삼성전자(주)
QA_DYN_10032,Lee Jiyoon,qa.dyn.inst.10032.990776@yopmail.com,LG전자(주)
QA_DYN_10033,Park Hyunwoo,qa.dyn.inst.10033.622872@yopmail.com,SK하이닉스(주)
QA_DYN_10034,Choi Aram,qa.dyn.inst.10034.422419@yopmail.com,현대자동차(주)
QA_DYN_10035,Jung Sora,qa.dyn.inst.10035.895921@yopmail.com,롯데케미칼(주)
QA_DYN_10036,Kim Minsoo,qa.dyn.inst.10036.524849@yopmail.com,삼성전자(주)
QA_DYN_10037,Wěi Wáng,qa.dyn.inst.10037.554467@yopmail.com,카카오(주)
QA_DYN_10038,Han Yerin,qa.dyn.inst.10038.441218@yopmail.com,네이버(주)
QA_DYN_10039,No Company User,qa.dyn.inst.10039.232896@yopmail.com,LG전자(주)
QA_DYN_10040,Lim Doyeon,qa.dyn.inst.10040.245546@yopmail.com,포스코홀딩스(주)
QA_DYN_10041,Kim Minsoo,qa.dyn.inst.10041.760391@yopmail.com,삼성전자(주)
QA_DYN_10042,Lee Jiyoon,qa.dyn.inst.10042.978828@yopmail.com,LG전자(주)
QA_DYN_10043,Park Hyunwoo,qa.dyn.inst.10043.643869@yopmail.com,SK하이닉스(주)
QA_DYN_10044,Choi Aram,qa.dyn.inst.10044.139884@yopmail.com,현대자동차(주)
QA_DYN_10045,Jung Sora,qa.dyn.inst.10045.625405@yopmail.com,롯데케미칼(주)
QA_DYN_10046,Kim Minsoo,qa.dyn.inst.10046.326220@yopmail.com,삼성전자(주)
QA_DYN_10047,Wěi Wáng,qa.dyn.inst.10047.139687@yopmail.com,카카오(주)
QA_DYN_10048,Han Yerin,qa.dyn.inst.10048.436647@yopmail.com,네이버(주)
QA_DYN_10049,No Company User,qa.dyn.inst.10049.733293@yopmail.com,LG전자(주)
QA_DYN_10050,Lim Doyeon,qa.dyn.inst.10050.826506@yopmail.com,포스코홀딩스(주)
QA_DYN_10051,Kim Minsoo,qa.dyn.inst.10051.440963@yopmail.com,삼성전자(주)
QA_DYN_10052,Lee Jiyoon,qa.dyn.inst.10052.190016@yopmail.com,LG전자(주)
QA_DYN_10053,Park Hyunwoo,qa.dyn.inst.10053.622123@yopmail.com,SK하이닉스(주)
QA_DYN_10054,Choi Aram,qa.dyn.inst.10054.220418@yopmail.com,현대자동차(주)
QA_DYN_10055,Jung Sora,qa.dyn.inst.10055.460124@yopmail.com,롯데케미칼(주)
QA_DYN_10056,Kim Minsoo,qa.dyn.inst.10056.423457@yopmail.com,삼성전자(주)
QA_DYN_10057,Wěi Wáng,qa.dyn.inst.10057.426207@yopmail.com,카카오(주)
QA_DYN_10058,Han Yerin,qa.dyn.inst.10058.147629@yopmail.com,네이버(주)
QA_DYN_10059,No Company User,qa.dyn.inst.10059.497529@yopmail.com,LG전자(주)
QA_DYN_10060,Lim Doyeon,qa.dyn.inst.10060.687057@yopmail.com,포스코홀딩스(주)
QA_DYN_10061,Kim Minsoo,qa.dyn.inst.10061.543204@yopmail.com,삼성전자(주)
QA_DYN_10062,Lee Jiyoon,qa.dyn.inst.10062.675380@yopmail.com,LG전자(주)
QA_DYN_10063,Park Hyunwoo,qa.dyn.inst.10063.821726@yopmail.com,SK하이닉스(주)
QA_DYN_10064,Choi Aram,qa.dyn.inst.10064.982598@yopmail.com,현대자동차(주)
QA_DYN_10065,Jung Sora,qa.dyn.inst.10065.449072@yopmail.com,롯데케미칼(주)
QA_DYN_10066,Kim Minsoo,qa.dyn.inst.10066.668088@yopmail.com,삼성전자(주)
QA_DYN_10067,Wěi Wáng,qa.dyn.inst.10067.357449@yopmail.com,카카오(주)
QA_DYN_10068,Han Yerin,qa.dyn.inst.10068.459393@yopmail.com,네이버(주)
QA_DYN_10069,No Company User,qa.dyn.inst.10069.740395@yopmail.com,LG전자(주)
QA_DYN_10070,Lim Doyeon,qa.dyn.inst.10070.481879@yopmail.com,포스코홀딩스(주)
QA_DYN_10071,Kim Minsoo,qa.dyn.inst.10071.559904@yopmail.com,삼성전자(주)
QA_DYN_10072,Lee Jiyoon,qa.dyn.inst.10072.722385@yopmail.com,LG전자(주)
QA_DYN_10073,Park Hyunwoo,qa.dyn.inst.10073.672989@yopmail.com,SK하이닉스(주)
QA_DYN_10074,Choi Aram,qa.dyn.inst.10074.124941@yopmail.com,현대자동차(주)
QA_DYN_10075,Jung Sora,qa.dyn.inst.10075.994892@yopmail.com,롯데케미칼(주)
QA_DYN_10076,Kim Minsoo,qa.dyn.inst.10076.824714@yopmail.com,삼성전자(주)
QA_DYN_10077,Wěi Wáng,qa.dyn.inst.10077.238407@yopmail.com,카카오(주)
QA_DYN_10078,Han Yerin,qa.dyn.inst.10078.213284@yopmail.com,네이버(주)
QA_DYN_10079,No Company User,qa.dyn.inst.10079.695704@yopmail.com,LG전자(주)
QA_DYN_10080,Lim Doyeon,qa.dyn.inst.10080.517342@yopmail.com,포스코홀딩스(주)
QA_DYN_10081,Kim Minsoo,qa.dyn.inst.10081.232557@yopmail.com,삼성전자(주)
