lead:deal_name,contact:name,contact:email,company:name
QA_DYN_0466001,Park Minsoo,qa.dyn.inst.0466001.613309@yopmail.com,LG Electronics
QA_DYN_0466002,Jung Haneul,qa.dyn.inst.0466002.222762@yopmail.com,NAVER
QA_DYN_0466003,Yoon Seoyeon,qa.dyn.inst.0466003.215831@yopmail.com,POSCO Holdings
QA_DYN_0466004,Lee Jiho,qa.dyn.inst.0466004.645617@yopmail.com,LG Electronics
QA_DYN_0466005,Cho Eunseo,qa.dyn.inst.0466005.615935@yopmail.com,NAVER
QA_DYN_0466006,Kang Sora,qa.dyn.inst.0466006.759350@yopmail.com,POSCO Holdings
QA_DYN_0466007,Kim Hyunwoo,qa.dyn.inst.0466007.872862@yopmail.com,LG Electronics
QA_DYN_0466008,Choi Minsoo,qa.dyn.inst.0466008.368217@yopmail.com,NAVER
QA_DYN_0466009,Lim Jiyoon,qa.dyn.inst.0466009.775529@yopmail.com,POSCO Holdings
QA_DYN_0466010,Han Doyun,qa.dyn.inst.0466010.184006@yopmail.com,LG Electronics
QA_DYN_0466011,Park Aram,qa.dyn.inst.0466011.349170@yopmail.com,NAVER
QA_DYN_0466012,Jung Jiho,qa.dyn.inst.0466012.669491@yopmail.com,POSCO Holdings
QA_DYN_0466013,Yoon Eunseo,qa.dyn.inst.0466013.144627@yopmail.com,LG Electronics
QA_DYN_0466014,Lee Sora,qa.dyn.inst.0466014.992287@yopmail.com,NAVER
QA_DYN_0466015,Cho Hyunwoo,qa.dyn.inst.0466015.164414@yopmail.com,POSCO Holdings
QA_DYN_0466016,Kang Minsoo,qa.dyn.inst.0466016.192640@yopmail.com,LG Electronics
QA_DYN_0466017,Kim Haneul,qa.dyn.inst.0466017.625059@yopmail.com,NAVER
QA_DYN_0466018,Choi Seoyeon,qa.dyn.inst.0466018.103703@yopmail.com,POSCO Holdings
QA_DYN_0466019,Lim Doyun,qa.dyn.inst.0466019.599073@yopmail.com,LG Electronics
QA_DYN_0466020,Han Aram,qa.dyn.inst.0466020.309258@yopmail.com,NAVER
QA_DYN_0466021,Park Hyunwoo,qa.dyn.inst.0466021.732160@yopmail.com,POSCO Holdings
QA_DYN_0466022,Jung Minsoo,qa.dyn.inst.0466022.136220@yopmail.com,LG Electronics
QA_DYN_0466023,Yoon Jiyoon,qa.dyn.inst.0466023.598037@yopmail.com,NAVER
QA_DYN_0466024,Lee Aram,qa.dyn.inst.0466024.286696@yopmail.com,POSCO Holdings
QA_DYN_0466025,Cho Doyun,qa.dyn.inst.0466025.264362@yopmail.com,LG Electronics
QA_DYN_0466026,Kang Haneul,qa.dyn.inst.0466026.716914@yopmail.com,NAVER
QA_DYN_0466027,Kim Seoyeon,qa.dyn.inst.0466027.928655@yopmail.com,POSCO Holdings
QA_DYN_0466028,Choi Jiho,qa.dyn.inst.0466028.787009@yopmail.com,LG Electronics
QA_DYN_0466029,Lim Eunseo,qa.dyn.inst.0466029.815401@yopmail.com,NAVER
QA_DYN_0466030,Han Sora,qa.dyn.inst.0466030.395115@yopmail.com,POSCO Holdings
QA_DYN_0466031,Park Minsoo,qa.dyn.inst.0466031.834811@yopmail.com,LG Electronics
QA_DYN_0466032,Jung Haneul,qa.dyn.inst.0466032.270427@yopmail.com,NAVER
QA_DYN_0466033,Yoon Seoyeon,qa.dyn.inst.0466033.543093@yopmail.com,POSCO Holdings
QA_DYN_0466034,Lee Jiho,qa.dyn.inst.0466034.656641@yopmail.com,LG Electronics
QA_DYN_0466035,Cho Eunseo,qa.dyn.inst.0466035.466415@yopmail.com,NAVER
QA_DYN_0466036,Kang Sora,qa.dyn.inst.0466036.739772@yopmail.com,POSCO Holdings
QA_DYN_0466037,Kim Hyunwoo,qa.dyn.inst.0466037.830066@yopmail.com,LG Electronics
QA_DYN_0466038,Choi Minsoo,qa.dyn.inst.0466038.841321@yopmail.com,NAVER
QA_DYN_0466039,Lim Jiyoon,qa.dyn.inst.0466039.818589@yopmail.com,POSCO Holdings
QA_DYN_0466040,Han Doyun,qa.dyn.inst.0466040.999600@yopmail.com,LG Electronics
QA_DYN_0466041,Park Aram,qa.dyn.inst.0466041.813304@yopmail.com,NAVER
QA_DYN_0466042,Jung Jiho,qa.dyn.inst.0466042.418009@yopmail.com,POSCO Holdings
QA_DYN_0466043,Yoon Eunseo,qa.dyn.inst.0466043.535617@yopmail.com,LG Electronics
QA_DYN_0466044,Lee Sora,qa.dyn.inst.0466044.662372@yopmail.com,NAVER
QA_DYN_0466045,Cho Hyunwoo,qa.dyn.inst.0466045.317861@yopmail.com,POSCO Holdings
QA_DYN_0466046,Kang Minsoo,qa.dyn.inst.0466046.774039@yopmail.com,LG Electronics
QA_DYN_0466047,Kim Haneul,qa.dyn.inst.0466047.813032@yopmail.com,NAVER
QA_DYN_0466048,Choi Seoyeon,qa.dyn.inst.0466048.986493@yopmail.com,POSCO Holdings
QA_DYN_0466049,Lim Doyun,qa.dyn.inst.0466049.714514@yopmail.com,LG Electronics
