lead:deal_name,contact:name,contact:email,company:name
QA_DYN_39001,Kim Minsoo,qa.dyn.inst.39001.104743@yopmail.com,삼성전자(주)
QA_DYN_39002,Lee Jiyoon,qa.dyn.inst.39002.855017@yopmail.com,LG전자(주)
QA_DYN_39003,Park Hyunwoo,qa.dyn.inst.39003.771297@yopmail.com,SK하이닉스(주)
QA_DYN_39004,Choi Aram,qa.dyn.inst.39004.308487@yopmail.com,현대자동차(주)
QA_DYN_39005,Jung Sora,qa.dyn.inst.39005.833952@yopmail.com,롯데케미칼(주)
QA_DYN_39006,Kim Minsoo,qa.dyn.inst.39006.357301@yopmail.com,삼성전자(주)
QA_DYN_39007,Wěi Wáng,qa.dyn.inst.39007.696330@yopmail.com,카카오(주)
QA_DYN_39008,Han Yerin,qa.dyn.inst.39008.985881@yopmail.com,네이버(주)
QA_DYN_39009,No Company User,qa.dyn.inst.39009.670733@yopmail.com,LG전자(주)
QA_DYN_39010,Lim Doyeon,qa.dyn.inst.39010.300441@yopmail.com,포스코홀딩스(주)
QA_DYN_39011,Kim Minsoo,qa.dyn.inst.39011.312869@yopmail.com,삼성전자(주)
QA_DYN_39012,Lee Jiyoon,qa.dyn.inst.39012.806715@yopmail.com,LG전자(주)
QA_DYN_39013,Park Hyunwoo,qa.dyn.inst.39013.707517@yopmail.com,SK하이닉스(주)
QA_DYN_39014,Choi Aram,qa.dyn.inst.39014.173775@yopmail.com,현대자동차(주)
QA_DYN_39015,Jung Sora,qa.dyn.inst.39015.206174@yopmail.com,롯데케미칼(주)
QA_DYN_39016,Kim Minsoo,qa.dyn.inst.39016.799030@yopmail.com,삼성전자(주)
QA_DYN_39017,Wěi Wáng,qa.dyn.inst.39017.501454@yopmail.com,카카오(주)
QA_DYN_39018,Han Yerin,qa.dyn.inst.39018.248878@yopmail.com,네이버(주)
QA_DYN_39019,No Company User,qa.dyn.inst.39019.826633@yopmail.com,LG전자(주)
QA_DYN_39020,Lim Doyeon,qa.dyn.inst.39020.765830@yopmail.com,포스코홀딩스(주)
QA_DYN_39021,Kim Minsoo,qa.dyn.inst.39021.321535@yopmail.com,삼성전자(주)
QA_DYN_39022,Lee Jiyoon,qa.dyn.inst.39022.650885@yopmail.com,LG전자(주)
QA_DYN_39023,Park Hyunwoo,qa.dyn.inst.39023.462224@yopmail.com,SK하이닉스(주)
QA_DYN_39024,Choi Aram,qa.dyn.inst.39024.632118@yopmail.com,현대자동차(주)
QA_DYN_39025,Jung Sora,qa.dyn.inst.39025.231518@yopmail.com,롯데케미칼(주)
QA_DYN_39026,Kim Minsoo,qa.dyn.inst.39026.542344@yopmail.com,삼성전자(주)
QA_DYN_39027,Wěi Wáng,qa.dyn.inst.39027.766100@yopmail.com,카카오(주)
QA_DYN_39028,Han Yerin,qa.dyn.inst.39028.552084@yopmail.com,네이버(주)
QA_DYN_39029,No Company User,qa.dyn.inst.39029.132304@yopmail.com,LG전자(주)
QA_DYN_39030,Lim Doyeon,qa.dyn.inst.39030.496319@yopmail.com,포스코홀딩스(주)
QA_DYN_39031,Kim Minsoo,qa.dyn.inst.39031.517904@yopmail.com,삼성전자(주)
QA_DYN_39032,Lee Jiyoon,qa.dyn.inst.39032.119154@yopmail.com,LG전자(주)
