lead:deal_name,contact:name,contact:email,company:name
QA_DYN_0330001,Park Hyunwoo,qa.dyn.inst.0330001.896430@yopmail.com,POSCO Holdings
QA_DYN_0330002,Jung Minsoo,qa.dyn.inst.0330002.334924@yopmail.com,LG Electronics
QA_DYN_0330003,Yoon Jiyoon,qa.dyn.inst.0330003.394752@yopmail.com,NAVER
QA_DYN_0330004,Lee Aram,qa.dyn.inst.0330004.590573@yopmail.com,POSCO Holdings
QA_DYN_0330005,Cho Doyun,qa.dyn.inst.0330005.522785@yopmail.com,LG Electronics
QA_DYN_0330006,Kang Haneul,qa.dyn.inst.0330006.483920@yopmail.com,NAVER
QA_DYN_0330007,Kim Seoyeon,qa.dyn.inst.0330007.504854@yopmail.com,POSCO Holdings
QA_DYN_0330008,Choi Jiho,qa.dyn.inst.0330008.963263@yopmail.com,LG Electronics
QA_DYN_0330009,Lim Eunseo,qa.dyn.inst.0330009.829343@yopmail.com,NAVER
QA_DYN_0330010,Han Sora,qa.dyn.inst.0330010.417216@yopmail.com,POSCO Holdings
QA_DYN_0330011,Park Minsoo,qa.dyn.inst.0330011.864112@yopmail.com,LG Electronics
QA_DYN_0330012,Jung Haneul,qa.dyn.inst.0330012.881636@yopmail.com,NAVER
QA_DYN_0330013,Yoon Seoyeon,qa.dyn.inst.0330013.672109@yopmail.com,POSCO Holdings
QA_DYN_0330014,Lee Jiho,qa.dyn.inst.0330014.454162@yopmail.com,LG Electronics
QA_DYN_0330015,Cho Eunseo,qa.dyn.inst.0330015.811951@yopmail.com,NAVER
QA_DYN_0330016,Kang Sora,qa.dyn.inst.0330016.634886@yopmail.com,POSCO Holdings
QA_DYN_0330017,Kim Hyunwoo,qa.dyn.inst.0330017.679565@yopmail.com,LG Electronics
QA_DYN_0330018,Choi Minsoo,qa.dyn.inst.0330018.331815@yopmail.com,NAVER
QA_DYN_0330019,Lim Jiyoon,qa.dyn.inst.0330019.480731@yopmail.com,POSCO Holdings
QA_DYN_0330020,Han Doyun,qa.dyn.inst.0330020.666956@yopmail.com,LG Electronics
QA_DYN_0330021,Park Aram,qa.dyn.inst.0330021.816170@yopmail.com,NAVER
QA_DYN_0330022,Jung Jiho,qa.dyn.inst.0330022.352594@yopmail.com,POSCO Holdings
QA_DYN_0330023,Yoon Eunseo,qa.dyn.inst.0330023.396452@yopmail.com,LG Electronics
QA_DYN_0330024,Lee Sora,qa.dyn.inst.0330024.404953@yopmail.com,NAVER
QA_DYN_0330025,Cho Hyunwoo,qa.dyn.inst.0330025.476631@yopmail.com,POSCO Holdings
