lead:deal_name,contact:name,contact:email,company:name
QA_DYN_30001,Kim Minsoo,qa.dyn.inst.30001.722103@yopmail.com,삼성전자(주)
QA_DYN_30002,Lee Jiyoon,qa.dyn.inst.30002.720258@yopmail.com,LG전자(주)
QA_DYN_30003,Park Hyunwoo,qa.dyn.inst.30003.653820@yopmail.com,SK하이닉스(주)
QA_DYN_30004,Choi Aram,qa.dyn.inst.30004.867921@yopmail.com,현대자동차(주)
QA_DYN_30005,Jung Sora,qa.dyn.inst.30005.419195@yopmail.com,롯데케미칼(주)
QA_DYN_30006,Kim Minsoo,qa.dyn.inst.30006.347314@yopmail.com,삼성전자(주)
QA_DYN_30007,Wěi Wáng,qa.dyn.inst.30007.537171@yopmail.com,카카오(주)
QA_DYN_30008,Han Yerin,qa.dyn.inst.30008.863516@yopmail.com,네이버(주)
QA_DYN_30009,No Company User,qa.dyn.inst.30009.632540@yopmail.com,LG전자(주)
QA_DYN_30010,Lim Doyeon,qa.dyn.inst.30010.698440@yopmail.com,포스코홀딩스(주)
QA_DYN_30011,Kim Minsoo,qa.dyn.inst.30011.751665@yopmail.com,삼성전자(주)
QA_DYN_30012,Lee Jiyoon,qa.dyn.inst.30012.711842@yopmail.com,LG전자(주)
QA_DYN_30013,Park Hyunwoo,qa.dyn.inst.30013.426057@yopmail.com,SK하이닉스(주)
QA_DYN_30014,Choi Aram,qa.dyn.inst.30014.354768@yopmail.com,현대자동차(주)
QA_DYN_30015,Jung Sora,qa.dyn.inst.30015.471386@yopmail.com,롯데케미칼(주)
QA_DYN_30016,Kim Minsoo,qa.dyn.inst.30016.855082@yopmail.com,삼성전자(주)
QA_DYN_30017,Wěi Wáng,qa.dyn.inst.30017.336548@yopmail.com,카카오(주)
QA_DYN_30018,Han Yerin,qa.dyn.inst.30018.613385@yopmail.com,네이버(주)
QA_DYN_30019,No Company User,qa.dyn.inst.30019.689052@yopmail.com,LG전자(주)
QA_DYN_30020,Lim Doyeon,qa.dyn.inst.30020.927453@yopmail.com,포스코홀딩스(주)
QA_DYN_30021,Kim Minsoo,qa.dyn.inst.30021.762791@yopmail.com,삼성전자(주)
QA_DYN_30022,Lee Jiyoon,qa.dyn.inst.30022.994078@yopmail.com,LG전자(주)
QA_DYN_30023,Park Hyunwoo,qa.dyn.inst.30023.729417@yopmail.com,SK하이닉스(주)
QA_DYN_30024,Choi Aram,qa.dyn.inst.30024.528787@yopmail.com,현대자동차(주)
QA_DYN_30025,Jung Sora,qa.dyn.inst.30025.920301@yopmail.com,롯데케미칼(주)
QA_DYN_30026,Kim Minsoo,qa.dyn.inst.30026.107222@yopmail.com,삼성전자(주)
QA_DYN_30027,Wěi Wáng,qa.dyn.inst.30027.428240@yopmail.com,카카오(주)
QA_DYN_30028,Han Yerin,qa.dyn.inst.30028.743524@yopmail.com,네이버(주)
QA_DYN_30029,No Company User,qa.dyn.inst.30029.862549@yopmail.com,LG전자(주)
QA_DYN_30030,Lim Doyeon,qa.dyn.inst.30030.844072@yopmail.com,포스코홀딩스(주)
QA_DYN_30031,Kim Minsoo,qa.dyn.inst.30031.441655@yopmail.com,삼성전자(주)
QA_DYN_30032,Lee Jiyoon,qa.dyn.inst.30032.162510@yopmail.com,LG전자(주)
QA_DYN_30033,Park Hyunwoo,qa.dyn.inst.30033.787560@yopmail.com,SK하이닉스(주)
QA_DYN_30034,Choi Aram,qa.dyn.inst.30034.716785@yopmail.com,현대자동차(주)
QA_DYN_30035,Jung Sora,qa.dyn.inst.30035.223936@yopmail.com,롯데케미칼(주)
