lead:deal_name,contact:name,contact:email,company:name
QA_DYN_45001,Kim Minsoo,qa.dyn.inst.45001.476916@yopmail.com,삼성전자(주)
QA_DYN_45002,Lee Jiyoon,qa.dyn.inst.45002.609061@yopmail.com,LG전자(주)
QA_DYN_45003,Park Hyunwoo,qa.dyn.inst.45003.699076@yopmail.com,SK하이닉스(주)
QA_DYN_45004,Choi Aram,qa.dyn.inst.45004.885530@yopmail.com,현대자동차(주)
QA_DYN_45005,Jung Sora,qa.dyn.inst.45005.499713@yopmail.com,롯데케미칼(주)
QA_DYN_45006,Kim Minsoo,qa.dyn.inst.45006.792677@yopmail.com,삼성전자(주)
QA_DYN_45007,Wěi Wáng,qa.dyn.inst.45007.376762@yopmail.com,카카오(주)
QA_DYN_45008,Han Yerin,qa.dyn.inst.45008.678756@yopmail.com,네이버(주)
QA_DYN_45009,No Company User,qa.dyn.inst.45009.864379@yopmail.com,LG전자(주)
QA_DYN_45010,Lim Doyeon,qa.dyn.inst.45010.286292@yopmail.com,포스코홀딩스(주)
QA_DYN_45011,Kim Minsoo,qa.dyn.inst.45011.418763@yopmail.com,삼성전자(주)
QA_DYN_45012,Lee Jiyoon,qa.dyn.inst.45012.695051@yopmail.com,LG전자(주)
QA_DYN_45013,Park Hyunwoo,qa.dyn.inst.45013.129460@yopmail.com,SK하이닉스(주)
QA_DYN_45014,Choi Aram,qa.dyn.inst.45014.267180@yopmail.com,현대자동차(주)
QA_DYN_45015,Jung Sora,qa.dyn.inst.45015.844526@yopmail.com,롯데케미칼(주)
QA_DYN_45016,Kim Minsoo,qa.dyn.inst.45016.868887@yopmail.com,삼성전자(주)
QA_DYN_45017,Wěi Wáng,qa.dyn.inst.45017.341390@yopmail.com,카카오(주)
QA_DYN_45018,Han Yerin,qa.dyn.inst.45018.930493@yopmail.com,네이버(주)
QA_DYN_45019,No Company User,qa.dyn.inst.45019.787931@yopmail.com,LG전자(주)
QA_DYN_45020,Lim Doyeon,qa.dyn.inst.45020.884026@yopmail.com,포스코홀딩스(주)
QA_DYN_45021,Kim Minsoo,qa.dyn.inst.45021.155283@yopmail.com,삼성전자(주)
QA_DYN_45022,Lee Jiyoon,qa.dyn.inst.45022.467905@yopmail.com,LG전자(주)
QA_DYN_45023,Park Hyunwoo,qa.dyn.inst.45023.408156@yopmail.com,SK하이닉스(주)
QA_DYN_45024,Choi Aram,qa.dyn.inst.45024.937486@yopmail.com,현대자동차(주)
QA_DYN_45025,Jung Sora,qa.dyn.inst.45025.502417@yopmail.com,롯데케미칼(주)
QA_DYN_45026,Kim Minsoo,qa.dyn.inst.45026.184093@yopmail.com,삼성전자(주)
QA_DYN_45027,Wěi Wáng,qa.dyn.inst.45027.843267@yopmail.com,카카오(주)
