lead:deal_name,contact:name,contact:email,company:name
QA_DYN_24001,Kim Minsoo,qa.dyn.inst.24001.426135@yopmail.com,삼성전자(주)
QA_DYN_24002,Lee Jiyoon,qa.dyn.inst.24002.990534@yopmail.com,LG전자(주)
QA_DYN_24003,Park Hyunwoo,qa.dyn.inst.24003.224624@yopmail.com,SK하이닉스(주)
QA_DYN_24004,Choi Aram,qa.dyn.inst.24004.509227@yopmail.com,현대자동차(주)
QA_DYN_24005,Jung Sora,qa.dyn.inst.24005.633206@yopmail.com,롯데케미칼(주)
QA_DYN_24006,Kim Minsoo,qa.dyn.inst.24006.851611@yopmail.com,삼성전자(주)
QA_DYN_24007,Wěi Wáng,qa.dyn.inst.24007.707075@yopmail.com,카카오(주)
QA_DYN_24008,Han Yerin,qa.dyn.inst.24008.641903@yopmail.com,네이버(주)
QA_DYN_24009,No Company User,qa.dyn.inst.24009.541113@yopmail.com,LG전자(주)
QA_DYN_24010,Lim Doyeon,qa.dyn.inst.24010.255488@yopmail.com,포스코홀딩스(주)
QA_DYN_24011,Kim Minsoo,qa.dyn.inst.24011.112546@yopmail.com,삼성전자(주)
QA_DYN_24012,Lee Jiyoon,qa.dyn.inst.24012.580446@yopmail.com,LG전자(주)
QA_DYN_24013,Park Hyunwoo,qa.dyn.inst.24013.452079@yopmail.com,SK하이닉스(주)
QA_DYN_24014,Choi Aram,qa.dyn.inst.24014.198261@yopmail.com,현대자동차(주)
QA_DYN_24015,Jung Sora,qa.dyn.inst.24015.801786@yopmail.com,롯데케미칼(주)
QA_DYN_24016,Kim Minsoo,qa.dyn.inst.24016.472275@yopmail.com,삼성전자(주)
QA_DYN_24017,Wěi Wáng,qa.dyn.inst.24017.935400@yopmail.com,카카오(주)
QA_DYN_24018,Han Yerin,qa.dyn.inst.24018.169017@yopmail.com,네이버(주)
QA_DYN_24019,No Company User,qa.dyn.inst.24019.253441@yopmail.com,LG전자(주)
QA_DYN_24020,Lim Doyeon,qa.dyn.inst.24020.988796@yopmail.com,포스코홀딩스(주)
QA_DYN_24021,Kim Minsoo,qa.dyn.inst.24021.530147@yopmail.com,삼성전자(주)
QA_DYN_24022,Lee Jiyoon,qa.dyn.inst.24022.105997@yopmail.com,LG전자(주)
QA_DYN_24023,Park Hyunwoo,qa.dyn.inst.24023.230433@yopmail.com,SK하이닉스(주)
QA_DYN_24024,Choi Aram,qa.dyn.inst.24024.579229@yopmail.com,현대자동차(주)
QA_DYN_24025,Jung Sora,qa.dyn.inst.24025.168737@yopmail.com,롯데케미칼(주)
QA_DYN_24026,Kim Minsoo,qa.dyn.inst.24026.899192@yopmail.com,삼성전자(주)
QA_DYN_24027,Wěi Wáng,qa.dyn.inst.24027.873877@yopmail.com,카카오(주)
QA_DYN_24028,Han Yerin,qa.dyn.inst.24028.433104@yopmail.com,네이버(주)
QA_DYN_24029,No Company User,qa.dyn.inst.24029.815057@yopmail.com,LG전자(주)
QA_DYN_24030,Lim Doyeon,qa.dyn.inst.24030.289420@yopmail.com,포스코홀딩스(주)
QA_DYN_24031,Kim Minsoo,qa.dyn.inst.24031.135894@yopmail.com,삼성전자(주)
QA_DYN_24032,Lee Jiyoon,qa.dyn.inst.24032.935213@yopmail.com,LG전자(주)
QA_DYN_24033,Park Hyunwoo,qa.dyn.inst.24033.206880@yopmail.com,SK하이닉스(주)
QA_DYN_24034,Choi Aram,qa.dyn.inst.24034.651639@yopmail.com,현대자동차(주)
QA_DYN_24035,Jung Sora,qa.dyn.inst.24035.840813@yopmail.com,롯데케미칼(주)
QA_DYN_24036,Kim Minsoo,qa.dyn.inst.24036.871055@yopmail.com,삼성전자(주)
QA_DYN_24037,Wěi Wáng,qa.dyn.inst.24037.592510@yopmail.com,카카오(주)
QA_DYN_24038,Han Yerin,qa.dyn.inst.24038.134254@yopmail.com,네이버(주)
QA_DYN_24039,No Company User,qa.dyn.inst.24039.290416@yopmail.com,LG전자(주)
QA_DYN_24040,Lim Doyeon,qa.dyn.inst.24040.203344@yopmail.com,포스코홀딩스(주)
QA_DYN_24041,Kim Minsoo,qa.dyn.inst.24041.544963@yopmail.com,삼성전자(주)
QA_DYN_24042,Lee Jiyoon,qa.dyn.inst.24042.342589@yopmail.com,LG전자(주)
QA_DYN_24043,Park Hyunwoo,qa.dyn.inst.24043.850289@yopmail.com,SK하이닉스(주)
QA_DYN_24044,Choi Aram,qa.dyn.inst.24044.275556@yopmail.com,현대자동차(주)
QA_DYN_24045,Jung Sora,qa.dyn.inst.24045.962058@yopmail.com,롯데케미칼(주)
QA_DYN_24046,Kim Minsoo,qa.dyn.inst.24046.508002@yopmail.com,삼성전자(주)
QA_DYN_24047,Wěi Wáng,qa.dyn.inst.24047.237489@yopmail.com,카카오(주)
QA_DYN_24048,Han Yerin,qa.dyn.inst.24048.964737@yopmail.com,네이버(주)
QA_DYN_24049,No Company User,qa.dyn.inst.24049.330784@yopmail.com,LG전자(주)
QA_DYN_24050,Lim Doyeon,qa.dyn.inst.24050.851995@yopmail.com,포스코홀딩스(주)
QA_DYN_24051,Kim Minsoo,qa.dyn.inst.24051.286939@yopmail.com,삼성전자(주)
QA_DYN_24052,Lee Jiyoon,qa.dyn.inst.24052.339024@yopmail.com,LG전자(주)
QA_DYN_24053,Park Hyunwoo,qa.dyn.inst.24053.908093@yopmail.com,SK하이닉스(주)
QA_DYN_24054,Choi Aram,qa.dyn.inst.24054.907152@yopmail.com,현대자동차(주)
QA_DYN_24055,Jung Sora,qa.dyn.inst.24055.442588@yopmail.com,롯데케미칼(주)
QA_DYN_24056,Kim Minsoo,qa.dyn.inst.24056.517898@yopmail.com,삼성전자(주)
QA_DYN_24057,Wěi Wáng,qa.dyn.inst.24057.755671@yopmail.com,카카오(주)
QA_DYN_24058,Han Yerin,qa.dyn.inst.24058.952063@yopmail.com,네이버(주)
QA_DYN_24059,No Company User,qa.dyn.inst.24059.303834@yopmail.com,LG전자(주)
QA_DYN_24060,Lim Doyeon,qa.dyn.inst.24060.111237@yopmail.com,포스코홀딩스(주)
QA_DYN_24061,Kim Minsoo,qa.dyn.inst.24061.962795@yopmail.com,삼성전자(주)
QA_DYN_24062,Lee Jiyoon,qa.dyn.inst.24062.502553@yopmail.com,LG전자(주)
QA_DYN_24063,Park Hyunwoo,qa.dyn.inst.24063.941004@yopmail.com,SK하이닉스(주)
QA_DYN_24064,Choi Aram,qa.dyn.inst.24064.866597@yopmail.com,현대자동차(주)
QA_DYN_24065,Jung Sora,qa.dyn.inst.24065.296372@yopmail.com,롯데케미칼(주)
QA_DYN_24066,Kim Minsoo,qa.dyn.inst.24066.287139@yopmail.com,삼성전자(주)
QA_DYN_24067,Wěi Wáng,qa.dyn.inst.24067.449682@yopmail.com,카카오(주)
QA_DYN_24068,Han Yerin,qa.dyn.inst.24068.574065@yopmail.com,네이버(주)
QA_DYN_24069,No Company User,qa.dyn.inst.24069.141719@yopmail.com,LG전자(주)
QA_DYN_24070,Lim Doyeon,qa.dyn.inst.24070.571246@yopmail.com,포스코홀딩스(주)
QA_DYN_24071,Kim Minsoo,qa.dyn.inst.24071.713616@yopmail.com,삼성전자(주)
QA_DYN_24072,Lee Jiyoon,qa.dyn.inst.24072.237823@yopmail.com,LG전자(주)
QA_DYN_24073,Park Hyunwoo,qa.dyn.inst.24073.592540@yopmail.com,SK하이닉스(주)
QA_DYN_24074,Choi Aram,qa.dyn.inst.24074.302145@yopmail.com,현대자동차(주)
QA_DYN_24075,Jung Sora,qa.dyn.inst.24075.339348@yopmail.com,롯데케미칼(주)
QA_DYN_24076,Kim Minsoo,qa.dyn.inst.24076.179514@yopmail.com,삼성전자(주)
QA_DYN_24077,Wěi Wáng,qa.dyn.inst.24077.686499@yopmail.com,카카오(주)
QA_DYN_24078,Han Yerin,qa.dyn.inst.24078.428542@yopmail.com,네이버(주)
QA_DYN_24079,No Company User,qa.dyn.inst.24079.437700@yopmail.com,LG전자(주)
QA_DYN_24080,Lim Doyeon,qa.dyn.inst.24080.667431@yopmail.com,포스코홀딩스(주)
QA_DYN_24081,Kim Minsoo,qa.dyn.inst.24081.568387@yopmail.com,삼성전자(주)
QA_DYN_24082,Lee Jiyoon,qa.dyn.inst.24082.360202@yopmail.com,LG전자(주)
QA_DYN_24083,Park Hyunwoo,qa.dyn.inst.24083.450876@yopmail.com,SK하이닉스(주)
QA_DYN_24084,Choi Aram,qa.dyn.inst.24084.724981@yopmail.com,현대자동차(주)
QA_DYN_24085,Jung Sora,qa.dyn.inst.24085.949799@yopmail.com,롯데케미칼(주)
QA_DYN_24086,Kim Minsoo,qa.dyn.inst.24086.761429@yopmail.com,삼성전자(주)
