lead:deal_name,contact:name,contact:email,company:name
QA_DYN_17001,Kim Minsoo,qa.dyn.inst.17001.952567@yopmail.com,삼성전자(주)
QA_DYN_17002,Lee Jiyoon,qa.dyn.inst.17002.374930@yopmail.com,LG전자(주)
QA_DYN_17003,Park Hyunwoo,qa.dyn.inst.17003.730553@yopmail.com,SK하이닉스(주)
QA_DYN_17004,Choi Aram,qa.dyn.inst.17004.727429@yopmail.com,현대자동차(주)
QA_DYN_17005,Jung Sora,qa.dyn.inst.17005.203463@yopmail.com,롯데케미칼(주)
QA_DYN_17006,Kim Minsoo,qa.dyn.inst.17006.741357@yopmail.com,삼성전자(주)
QA_DYN_17007,Wěi Wáng,qa.dyn.inst.17007.767589@yopmail.com,카카오(주)
QA_DYN_17008,Han Yerin,qa.dyn.inst.17008.493749@yopmail.com,네이버(주)
QA_DYN_17009,No Company User,qa.dyn.inst.17009.440667@yopmail.com,LG전자(주)
QA_DYN_17010,Lim Doyeon,qa.dyn.inst.17010.716085@yopmail.com,포스코홀딩스(주)
QA_DYN_17011,Kim Minsoo,qa.dyn.inst.17011.492745@yopmail.com,삼성전자(주)
QA_DYN_17012,Lee Jiyoon,qa.dyn.inst.17012.239424@yopmail.com,LG전자(주)
QA_DYN_17013,Park Hyunwoo,qa.dyn.inst.17013.269344@yopmail.com,SK하이닉스(주)
QA_DYN_17014,Choi Aram,qa.dyn.inst.17014.265119@yopmail.com,현대자동차(주)
QA_DYN_17015,Jung Sora,qa.dyn.inst.17015.569466@yopmail.com,롯데케미칼(주)
QA_DYN_17016,Kim Minsoo,qa.dyn.inst.17016.642121@yopmail.com,삼성전자(주)
QA_DYN_17017,Wěi Wáng,qa.dyn.inst.17017.119827@yopmail.com,카카오(주)
QA_DYN_17018,Han Yerin,qa.dyn.inst.17018.977596@yopmail.com,네이버(주)
QA_DYN_17019,No Company User,qa.dyn.inst.17019.247495@yopmail.com,LG전자(주)
QA_DYN_17020,Lim Doyeon,qa.dyn.inst.17020.210759@yopmail.com,포스코홀딩스(주)
QA_DYN_17021,Kim Minsoo,qa.dyn.inst.17021.216358@yopmail.com,삼성전자(주)
QA_DYN_17022,Lee Jiyoon,qa.dyn.inst.17022.245117@yopmail.com,LG전자(주)
QA_DYN_17023,Park Hyunwoo,qa.dyn.inst.17023.505006@yopmail.com,SK하이닉스(주)
QA_DYN_17024,Choi Aram,qa.dyn.inst.17024.994639@yopmail.com,현대자동차(주)
QA_DYN_17025,Jung Sora,qa.dyn.inst.17025.183907@yopmail.com,롯데케미칼(주)
QA_DYN_17026,Kim Minsoo,qa.dyn.inst.17026.398566@yopmail.com,삼성전자(주)
QA_DYN_17027,Wěi Wáng,qa.dyn.inst.17027.510077@yopmail.com,카카오(주)
QA_DYN_17028,Han Yerin,qa.dyn.inst.17028.930248@yopmail.com,네이버(주)
QA_DYN_17029,No Company User,qa.dyn.inst.17029.919642@yopmail.com,LG전자(주)
QA_DYN_17030,Lim Doyeon,qa.dyn.inst.17030.589641@yopmail.com,포스코홀딩스(주)
QA_DYN_17031,Kim Minsoo,qa.dyn.inst.17031.557548@yopmail.com,삼성전자(주)
QA_DYN_17032,Lee Jiyoon,qa.dyn.inst.17032.592703@yopmail.com,LG전자(주)
QA_DYN_17033,Park Hyunwoo,qa.dyn.inst.17033.595400@yopmail.com,SK하이닉스(주)
QA_DYN_17034,Choi Aram,qa.dyn.inst.17034.161924@yopmail.com,현대자동차(주)
QA_DYN_17035,Jung Sora,qa.dyn.inst.17035.305053@yopmail.com,롯데케미칼(주)
QA_DYN_17036,Kim Minsoo,qa.dyn.inst.17036.281726@yopmail.com,삼성전자(주)
QA_DYN_17037,Wěi Wáng,qa.dyn.inst.17037.447102@yopmail.com,카카오(주)
QA_DYN_17038,Han Yerin,qa.dyn.inst.17038.112500@yopmail.com,네이버(주)
QA_DYN_17039,No Company User,qa.dyn.inst.17039.368796@yopmail.com,LG전자(주)
QA_DYN_17040,Lim Doyeon,qa.dyn.inst.17040.536844@yopmail.com,포스코홀딩스(주)
